"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Alex Ovechkin","21-22","WSH","L",75,359.87,87.64,82.82,83.72,85.93,90.29,7.47,1.05,58.67,12.17,78.74,15.31,101.97,16.69,7.46,0.8,6.42,46.5,63.42,85.28,6.66,12.74,91.34
"Alex Pietrangelo","19-20","STL","D",69,217.15,91.78,80.84,83.56,86.74,84.27,9.62,0.86,59.31,14.06,80.95,15.92,106.2,16.24,7.76,1.45,8.76,45.25,65.03,89.97,6.31,16.22,93.87
"Alex Pietrangelo","20-21","VGK","D",41,107.9,88.44,81.92,84.64,84.98,92.55,4.59,0.6,57.45,12.68,84.16,15.28,112.73,19.92,8.64,0.7,3.99,44.77,68.88,92.81,7.94,8,95.26
"Alex Pietrangelo","21-22","VGK","D",78,172.93,93.4,84.04,84.47,84.08,90.68,5.79,0.41,59.38,11.28,81.12,14.92,100.14,18.96,8.57,0.88,5.38,48.11,66.2,81.17,7.69,9.76,96.37
"Alex Radulov","19-20","DAL","R",57,151.68,95.33,79.93,82.47,85.14,92.93,7.52,0.37,56.14,14.09,78.98,16.79,108.45,18.93,7.69,0.59,7.15,42.04,62.19,89.52,7.1,13.39,97.39
"Alex Radulov","20-21","DAL","R",11,37.42,92.85,87.82,88.95,90.03,98.12,19.35,1.49,67.28,9.33,88.41,10.98,115.09,12.75,8.37,0.16,17.86,57.95,77.43,102.35,8.21,28.77,84.02
"Alex Radulov","21-22","DAL","R",69,148.75,89.94,85.09,86.13,87.76,90.59,7.5,0.84,54.31,9.52,76.72,12.35,100.37,13.99,7.69,0.8,6.66,44.79,64.36,86.38,6.89,13.81,91.19
"Alex Romanov","20-21","MTL","D",53,41.23,100,87.13,89.49,90.56,89.35,4.8,0,49.07,7.25,61.85,7.26,86.79,9.05,5.62,0.67,4.8,41.82,54.59,77.74,4.95,9.79,100
"Alex Texier","19-20","CBJ","C",36,20.6,46.27,68.87,77.44,78.95,72.24,2.71,3.15,38.27,17.3,59.39,17.3,64.98,17.33,5.53,2.13,-0.44,20.97,42.09,47.65,3.41,7.08,81.82
"Alex Texier","20-21","CBJ","C",45,46.73,100,77.79,81.95,82.69,85.31,5.06,0,43.44,12.4,61.86,13.62,72.39,15.15,5.07,0.87,5.06,31.03,48.24,57.24,4.2,11.65,100
"Alex Tuch","19-20","VGK","R",41,73.18,89.18,87.61,90.73,92.65,89.7,7.3,0.89,55.83,7.9,85.59,8.74,120.11,9.53,7.22,0.83,6.41,47.93,76.85,110.59,6.39,13.07,88.79
"Alex Tuch","20-21","VGK","R",55,111.18,91.33,85.08,87.38,88.5,94.75,6.14,0.58,59.43,10.43,78.99,11.41,106.39,13.82,8.09,0.45,5.55,49.01,67.58,92.57,7.64,10.32,94.41
"Alex Tuch","21-22","BUF","R",50,141.2,84.85,80.67,83.86,86,86.62,7.11,1.27,53.05,12.71,79.26,15.25,96.52,15.72,7.34,1.13,5.84,40.34,64.01,80.8,6.21,13.41,90.01
"Alex Wennberg","19-20","CBJ","C",57,118.88,86.94,87.68,86.5,89.09,87.56,6.52,0.98,49.63,6.98,60.22,9.4,76.62,9.39,5.47,0.78,5.54,42.66,50.82,67.23,4.69,13.13,85.96
"Alex Wennberg","20-21","FLA","C",56,106.73,100,75.11,78.53,81.34,82.76,4.65,0,46.76,15.49,60.76,16.61,82.49,18.93,5.32,1.11,4.65,31.27,44.15,63.56,4.21,9.95,100
"Alex Wennberg","21-22","SEA","C",77,162.35,85.8,83.4,85,86.8,91.28,4.33,0.72,49.09,9.77,66.21,11.68,84.51,12.85,5.96,0.57,3.61,39.32,54.53,71.66,5.39,8.82,92.66
"Alexis Lafrenière","20-21","NYR","L",53,64.87,68.26,73.94,80.87,84.4,90.42,1.85,0.86,28.64,10.09,50.46,11.94,69.34,12.82,4.01,0.43,0.99,18.54,38.52,56.52,3.59,6.46,91.48
"Alexis Lafrenière","21-22","NYR","L",78,92.48,85.46,86.23,88.23,90.11,90.83,3.78,0.64,54.75,8.75,76.07,10.15,92.64,10.17,6.23,0.63,3.13,46.01,65.92,82.47,5.61,6.9,92.66
"Aliaksei Protas","21-22","WSH","C",32,31.38,68.93,81.65,83.46,82.16,85.82,3.69,1.66,39.31,8.83,54.59,10.82,76.54,16.62,4.28,0.71,2.03,30.48,43.77,59.92,3.58,9.39,81.17
"Anders Bjork","19-20","BOS","L",58,20.33,100,80.44,89.18,91.26,83.94,2.92,0,34.83,8.47,70.27,8.53,88.16,8.44,5.4,1.03,2.92,26.36,61.74,79.71,4.37,8.39,100
"Anders Lee","19-20","NYI","C",65,153.85,84.44,88.32,88.83,90.55,90.24,4.78,0.88,54.22,7.17,69.37,8.72,98.22,10.25,6.67,0.72,3.9,47.06,60.65,87.96,5.95,8.82,87.7
"Anders Lee","20-21","NYI","C",27,66.3,100,83.32,83.85,83.73,87.16,4.73,0,46.87,9.38,62.72,12.08,81.23,15.78,6.33,0.93,4.73,37.48,50.64,65.45,5.39,10.1,100
"Anders Lee","21-22","NYI","C/L",74,177.27,89.63,83.14,86.3,87.66,89.09,8.42,0.97,57.63,11.68,82.44,13.09,105.39,14.83,8.32,1.02,7.45,45.95,69.36,90.56,7.3,14.62,91.66
"Andre Burakovsky","19-20","COL","L",58,136.92,85.28,78.97,81.71,85.6,86.65,5.53,0.96,48.44,12.9,68.07,15.23,93.8,15.78,5.8,0.89,4.58,35.53,52.84,78.03,4.91,11.43,92.6
"Andre Burakovsky","20-21","COL","L",53,113.35,100,88.69,90.35,91.79,96.42,9.62,0,51.52,6.57,71.43,7.63,97.29,8.7,6.98,0.26,9.62,44.95,63.8,88.59,6.72,18.68,100
"Andre Burakovsky","21-22","COL","L",79,157.03,90.24,86.57,88.65,88.75,88.65,7.74,0.84,54.66,8.48,77.28,9.9,100.21,12.7,6.51,0.83,6.9,46.18,67.39,87.5,5.67,14.16,90.13
"Andreas Athanasiou","19-20","DET","C",44,99.05,66.11,72.71,75.18,76.28,83.41,4.77,2.45,47.84,17.95,66.92,22.1,79.52,24.72,6.61,1.31,2.33,29.89,44.83,54.8,5.29,9.98,86.37
"Andreas Athanasiou","20-21","L.A","C",47,85.75,66.21,65.96,73.53,79.92,84.34,1.36,0.69,31.85,16.44,49.15,17.69,73.26,18.4,4.67,0.87,0.66,15.41,31.46,54.86,3.81,4.26,95.79
"Andreas Athanasiou","21-22","L.A","C",28,45.12,69.04,82.5,84.49,86.26,85.61,2.58,1.16,67.26,14.27,86.57,15.89,107.57,17.14,7.51,1.26,1.42,52.99,70.68,90.43,6.25,3.84,91.89
"Andreas Johnsson","19-20","TOR","L",41,84.62,86.05,79.43,82.25,84.09,85.94,9.1,1.47,57.88,14.99,87.24,18.83,110.82,20.97,7.98,1.3,7.62,42.89,68.42,89.85,6.67,15.72,90.16
"Andreas Johnsson","20-21","N.J","L",50,66.42,86.33,85.87,85.52,88.6,89.88,5.65,0.89,38.87,6.4,54.14,9.17,71.55,9.21,4.17,0.47,4.75,32.48,44.97,62.35,3.7,14.52,86.02
"Andreas Johnsson","21-22","N.J","L",71,75.52,56.83,83.75,82.98,83.95,88.08,2.28,1.73,38.6,7.49,57.78,11.85,76.44,14.61,4.81,0.65,0.55,31.11,45.93,61.83,4.16,5.91,76.88
"Andrei Svechnikov","19-20","CAR","R",67,195.93,91.29,91.86,90.67,92.29,95.13,9.44,0.9,73.44,6.51,93.95,9.67,123.45,10.32,10.24,0.52,8.53,66.94,84.29,113.14,9.71,12.85,86.16
"Andrei Svechnikov","20-21","CAR","R",55,159.22,90.69,87.79,88.94,91.02,87.84,10.83,1.11,61.01,8.48,88.84,11.05,128.06,12.63,8.98,1.24,9.72,52.52,77.79,115.44,7.74,17.76,86.89
"Andrei Svechnikov","21-22","CAR","R",78,223.2,97.76,88.2,89.43,90.44,91.69,10.2,0.23,68.44,9.15,95.53,11.28,120.42,12.73,9.61,0.87,9.97,59.29,84.24,107.69,8.74,14.9,97.44
"Andrew Copp","19-20","WPG","C",59,74.45,100,79.58,79.78,83.17,85.84,3.43,0,36.93,9.48,51.75,13.11,68.25,13.81,4.01,0.66,3.43,27.45,38.64,54.44,3.34,9.3,100
"Andrew Copp","20-21","WPG","C",55,98.43,93.76,83.16,85.8,87.74,89.57,10.81,0.72,73.61,14.9,93.13,15.42,124.4,17.38,8.58,1,10.09,58.7,77.71,107.02,7.58,14.68,95.17
"Andrew Copp","21-22","NYR","C",16,25.38,100,89.7,93.01,91.99,98.91,7.57,0,58.87,6.76,89.91,6.76,111.06,9.67,8.58,0.09,7.57,52.1,83.14,101.39,8.49,12.85,100
"Andrew Copp","21-22","WPG","C",53,131.27,94.15,86.69,89.37,89.46,93.45,7.43,0.46,66.18,10.16,89.6,10.65,111.49,13.14,9.32,0.65,6.97,56.02,78.95,98.35,8.67,11.23,95.45
"Andrew Ladd","21-22","ARI","L",47,82.07,76.68,74.23,75.64,77.15,84.38,4.93,1.5,38.82,13.47,53.84,17.34,69.28,20.52,5.02,0.93,3.43,25.35,36.5,48.76,4.09,12.69,88.88
"Andrew Mangiapane","19-20","CGY","L",67,33.67,69.85,76.94,76.14,79.72,84.27,7.68,3.31,48.1,14.42,58.4,18.3,78.66,20.01,7.73,1.44,4.37,33.68,40.1,58.65,6.29,15.97,77.01
"Andrew Mangiapane","20-21","CGY","L",55,98.8,69.28,73.33,76.55,80.86,79.09,5.75,2.55,46.38,16.87,68.29,20.91,91.28,21.61,6.11,1.62,3.2,29.51,47.37,69.67,4.49,12.4,84.88
"Andrew Mangiapane","21-22","CGY","L",78,146.78,100,83.46,85.33,86.19,93.29,7.25,0,65.15,12.91,84.92,14.61,107.38,17.21,7.79,0.56,7.25,52.25,70.32,90.18,7.23,11.13,100
"Andrew Shaw","19-20","CHI","C",26,58.98,100,79.59,79.63,83.84,84.48,5.06,0,51.22,13.13,67.36,17.23,89.61,17.27,6.37,1.17,5.06,38.09,50.12,72.34,5.2,9.87,100
"Andrew Shaw","20-21","CHI","C",14,52.48,100,86.04,86.78,88.52,94.95,10.24,0,58.61,9.51,70.38,10.72,99.65,12.92,8.17,0.43,10.24,49.09,59.66,86.73,7.74,17.48,100
"Anthony Beauvillier","19-20","NYI","L",65,122.13,94.41,83.77,84.44,85.35,86.23,7.21,0.43,53.61,10.39,69.82,12.86,97.09,16.66,6.77,1.08,6.78,43.23,56.95,80.43,5.69,13.45,95.88
"Anthony Beauvillier","20-21","NYI","L",47,86.42,100,83.66,85.22,86.14,95.16,4.68,0,47.95,9.37,62.55,10.84,85.45,13.75,6.69,0.34,4.68,38.59,51.7,71.7,6.35,9.76,100
"Anthony Beauvillier","21-22","NYI","L",73,126.3,94.28,82.64,83.19,85.31,86.29,7.29,0.44,50.87,10.69,70.08,14.16,90.41,15.56,7.62,1.21,6.85,40.18,55.92,74.85,6.41,14.33,95.87
