"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Matt Benning","19-20","EDM","D",42,26.92,0,19.04,15.41,17.49,8.19,0,0,4.43,18.84,5.65,31.01,8.84,41.69,0.23,2.58,0,-14.41,-25.36,-32.85,-2.35,0,100
"Matt Benning","20-21","NSH","D",52,106.12,5.65,11.71,11.87,10.6,9.39,0.99,16.53,12.81,96.61,17.02,126.35,19.13,161.41,1.16,11.19,-15.54,-83.8,-109.33,-142.28,-10.03,7.73,82.89
"Matt Benning","21-22","NSH","D",64,141.3,5.33,7.46,8.21,7.21,4.26,1.01,17.95,11.48,142.51,18.46,206.35,20.41,262.49,0.88,19.79,-16.94,-131.03,-187.89,-242.08,-18.91,8.8,87.4
"Matt Calvert","19-20","COL","L",50,106.72,30.33,19.46,16.53,14.45,11.12,5.62,12.91,21.29,88.13,24.48,123.61,28.62,169.41,1.51,12.07,-7.29,-66.84,-99.13,-140.79,-10.56,26.4,85.35
"Matt Calvert","20-21","COL","L",18,43.12,0,16.63,15.36,11.74,10.33,0,2.78,7.54,37.8,8.55,47.11,8.63,64.91,0.47,4.08,-2.78,-30.26,-38.56,-56.28,-3.61,0,92.65
"Matt Dumba","19-20","MIN","D",69,75.07,12.72,12.35,12.86,12.24,9.8,1.73,11.87,8.82,62.61,11.98,81.2,15.03,107.78,0.73,6.72,-10.14,-53.79,-69.22,-92.75,-5.99,19.61,81.04
"Matt Dumba","20-21","MIN","D",49,94.6,7.76,11.82,10.5,8.52,5.47,1.18,14.03,10.33,77.08,12.08,102.92,13.17,141.38,0.52,8.99,-12.85,-66.75,-90.84,-128.21,-8.47,11.42,81.8
"Matt Dumba","21-22","MIN","D",56,116.03,0,7.7,7.99,6.73,3.76,0,18.52,9.37,112.3,12.95,149.15,14.01,194.06,0.52,13.3,-18.52,-102.93,-136.2,-180.05,-12.78,0,83.51
"Matt Grzelcyk","19-20","BOS","D",67,69.25,23.25,24.82,21.43,17.57,19.33,1.86,6.14,15.1,45.75,17.19,63.04,18.35,86.11,1.32,5.51,-4.28,-30.65,-45.85,-67.76,-4.19,12.32,86.58
"Matt Irwin","19-20","ANA","D",9,29.18,0,5.38,4.11,4.53,1.07,0,6.09,1.77,31.13,1.77,41.25,2.7,56.95,0.04,3.71,-6.09,-29.36,-39.48,-54.25,-3.67,0,80.44
"Matt Irwin","20-21","BUF","D",24,44.75,13.3,10.08,9.21,9.53,4.18,0.87,5.67,3.87,34.54,4.72,46.55,6.63,62.94,0.19,4.36,-4.8,-30.67,-41.83,-56.31,-4.17,22.48,83.58
"Matt Nieto","19-20","COL","L",70,161.58,13.91,15.36,12.62,10.59,6.45,3.15,19.5,28.57,157.41,30.73,212.85,33.74,284.92,1.47,21.32,-16.35,-128.84,-182.12,-251.18,-19.85,11.03,87.61
"Matt Nieto","20-21","S.J","L",28,77.38,0,13.26,13.66,12.66,4.94,0,13,12.32,80.57,18.57,117.33,22.12,152.56,0.54,10.4,-13,-68.25,-98.76,-130.44,-9.86,0,83.86
"Matt Nieto","21-22","S.J","L",68,122.18,0,19.6,14.28,11.99,8.26,0,5.06,23.46,96.21,25.54,153.31,28.47,208.96,1.41,15.67,-5.06,-72.75,-127.77,-180.49,-14.26,0,94.74
"Matt Niskanen","19-20","PHI","D",66,178.8,18.57,21.2,19.22,16.28,13.09,4.04,17.71,36.05,133.97,42.18,177.24,46.12,237.09,3.01,19.99,-13.67,-97.92,-135.06,-190.97,-16.98,11.21,86.78
"Matt Roy","19-20","L.A","D",70,97.73,0,12.33,10.31,10.63,6.59,0,11.8,11.12,79.06,12.99,113.06,16.73,140.6,0.83,11.76,-11.8,-67.94,-100.07,-123.87,-10.93,0,85.07
"Matt Roy","20-21","L.A","D",44,84,16.45,12.64,10.16,8.96,7.6,0.99,5.03,11.06,76.43,12.26,108.42,13.27,134.89,0.82,9.97,-4.04,-65.37,-96.16,-121.62,-9.15,8.95,93.42
"Matt Roy","21-22","L.A","D",67,134.82,19.94,20.84,18.24,15.64,11.66,4.73,18.99,32.36,122.9,37.32,167.33,40.2,216.82,2.16,16.36,-14.26,-90.54,-130.01,-176.62,-14.2,14.62,84.55
"Matt Tennyson","20-21","N.J","D",20,21.68,0,4.88,3.58,5.38,0,0,1.93,1.08,21.07,1.09,29.33,2.04,35.88,0,2.64,-1.93,-19.99,-28.24,-33.84,-2.64,0,90.84
"Matthew Highmore","20-21","VAN","C",17,34.48,0,15.92,12.62,10.99,2.3,0,1.8,6.24,32.96,6.25,43.28,6.24,50.52,0.1,4.24,-1.8,-26.72,-37.03,-44.28,-4.14,0,94.54
"Matthew Highmore","21-22","VAN","C",45,48.15,0,18.2,13.56,11.54,3.71,0,5.73,9.38,42.16,9.38,59.77,10.24,78.46,0.22,5.71,-5.73,-32.78,-50.39,-68.22,-5.49,0,86.41
"Mattias Ekholm","19-20","NSH","D",67,191.38,9.27,14.83,13.28,10.97,10.04,2.98,29.15,33.4,191.78,39.57,258.36,42.48,344.68,2.59,23.21,-26.17,-158.38,-218.79,-302.2,-20.62,8.92,84.8
"Mattias Ekholm","20-21","NSH","D",48,124.67,6.11,9.72,8.48,7.77,6.64,1.18,18.14,12.57,116.75,13.63,147.1,17.09,202.86,0.99,13.92,-16.96,-104.18,-133.47,-185.77,-12.93,9.39,84.46
"Mattias Ekholm","21-22","NSH","D",75,246.95,2.64,9.82,9.18,8.39,4.89,0.87,32.09,25.56,234.66,33.64,332.86,40.79,445.47,1.75,34.06,-31.22,-209.1,-299.22,-404.68,-32.31,3.4,86.32
"Mattias Janmark","19-20","DAL","C",61,101.9,13.44,16.86,15,12.66,15.15,2.19,14.11,16.82,82.93,20.66,117.03,23.58,162.7,1.8,10.08,-11.92,-66.11,-96.37,-139.12,-8.28,13.02,82.99
"Mattias Janmark","20-21","CHI","C",40,74.15,0,12.87,11.13,11.33,8.06,0,11.11,12.24,82.84,13.47,107.53,16.85,131.82,0.85,9.7,-11.11,-70.6,-94.06,-114.97,-8.85,0,86.59
"Mattias Janmark","21-22","VGK","C",67,78.15,21.32,19.67,14.06,10.89,11.56,3.01,11.11,15.85,64.71,15.87,97,15.88,129.89,1.34,10.25,-8.1,-48.86,-81.13,-114.01,-8.91,18.99,82.83
"Mattias Samuelsson","20-21","BUF","D",12,21.62,0,2.18,1.44,2.79,0,0,3.92,0.84,37.72,0.84,57.64,1.79,62.32,0,5.18,-3.92,-36.88,-56.8,-60.53,-5.18,0,89.61
"Mattias Samuelsson","21-22","BUF","D",42,95.2,0,11,10.38,10.09,6.24,0,12.61,11.96,96.79,15.35,132.55,18.42,164.07,0.87,13.08,-12.61,-84.83,-117.2,-145.65,-12.21,0,86.97
"Max Jones","19-20","ANA","L",59,40.9,33.72,32.59,30.98,26.79,31.75,2.01,3.95,12.38,25.61,16.87,37.58,17.8,48.64,1.4,3.01,-1.94,-13.23,-20.71,-30.84,-1.61,16.24,84.58
"Max Jones","20-21","ANA","L",45,34.88,0,13.03,15.7,14.76,15.3,0,4.44,4.46,29.76,7.48,40.17,8.29,47.89,0.71,3.93,-4.44,-25.3,-32.69,-39.6,-3.22,0,85.08
"Melker Karlsson","19-20","S.J","C",61,129.28,0,10.2,8.85,7.63,4.69,0,11.92,13.59,119.67,15.54,160.1,16.43,198.95,0.8,16.27,-11.92,-106.08,-144.56,-182.52,-15.47,0,90.04
"Michael Del Zotto","19-20","ANA","D",48,68.4,8.98,20.82,18.31,17.21,14.92,0.93,9.43,17.35,65.98,20.37,90.91,22.61,108.77,1.48,8.44,-8.5,-48.63,-70.54,-86.16,-6.96,5.36,85.71
"Michael Del Zotto","20-21","CBJ","D",53,57.27,26.41,40.96,32.58,28.98,24.29,1.08,3.01,24.96,35.98,25.8,53.38,26.79,65.65,1.37,4.27,-1.93,-11.02,-27.58,-38.86,-2.9,4.33,91.63
"Michael Frolik","19-20","BUF","R",19,35.42,0,9.36,7.36,7.45,1.58,0,4.88,4.61,44.62,4.63,58.32,5.86,72.75,0.09,5.6,-4.88,-40.01,-53.69,-66.89,-5.51,0,89.06
"Michael Frolik","19-20","CGY","R",38,43.37,40.28,15.07,16.82,14.82,17.4,2.05,3.04,6.14,34.61,10.16,50.25,11.96,68.73,0.83,3.94,-0.99,-28.47,-40.09,-56.77,-3.11,33.39,91.22
"Michael Grabner","19-20","ARI","R",46,103.83,7.65,20.18,16.73,15.87,16.69,1.01,12.2,22.04,87.2,23.31,116.02,26.42,140.02,2.1,10.48,-11.19,-65.16,-92.71,-113.6,-8.38,4.58,86.01
"Michael McCarron","21-22","NSH","R",50,58.83,20.28,14.28,13.88,11.9,14.22,1.87,7.35,11.13,66.83,14.18,87.97,15.04,111.3,1.32,7.96,-5.48,-55.7,-73.79,-96.26,-6.64,16.8,89
"Michael McLeod","20-21","N.J","C",50,79.8,6.95,13.97,13.17,11,8.85,1.01,13.52,12.1,74.49,15.1,99.53,16.05,129.83,0.92,9.48,-12.51,-62.39,-84.43,-113.78,-8.56,8.35,81.85
"Michael McLeod","21-22","N.J","C",73,153.03,5.07,16.88,15.76,15.05,10.34,0.87,16.28,23.88,117.59,31.89,170.43,36.83,207.81,1.83,15.87,-15.41,-93.71,-138.54,-170.98,-14.04,3.64,86.16
"Michael Raffl","19-20","PHI","L",56,73.47,16.32,20.8,21.87,18.25,16.89,1.18,6.05,12.31,46.86,18.18,64.93,20.19,90.46,1.25,6.15,-4.87,-34.55,-46.75,-70.27,-4.9,9.59,87.09
"Michael Raffl","20-21","PHI","L",33,37.55,0,21.05,20.41,17.57,16.11,0,9.18,8.67,32.51,11.6,45.24,12.54,58.83,0.92,4.79,-9.18,-23.84,-33.64,-46.29,-3.87,0,71.76
"Michael Raffl","21-22","DAL","L",74,129.98,14.39,21.49,19.36,16.85,15.82,2.98,17.73,28.34,103.55,36.1,150.36,41.1,202.87,2.37,12.61,-14.75,-75.21,-114.26,-161.77,-10.24,10.52,82.88
"Michael Rasmussen","20-21","DET","C",39,23.23,0,23.9,22.62,23.32,7.56,0,0.93,8.09,25.76,9.07,31.03,11.04,36.31,0.22,2.69,-0.93,-17.67,-21.96,-25.27,-2.47,0,96.39
"Michael Rasmussen","21-22","DET","C",77,99.78,0,11.97,9.69,8.8,5.21,0,16.55,12.19,89.63,13.11,122.12,16,165.8,0.7,12.74,-16.55,-77.44,-109.01,-149.8,-12.04,0,81.54
"Michael Stone","19-20","CGY","D",32,39.33,0,12.58,10.05,9.38,3.21,0,2.85,6.11,42.46,6.96,62.28,8.19,79.09,0.21,6.34,-2.85,-36.35,-55.32,-70.9,-6.13,0,93.29
"Michael Stone","20-21","CGY","D",21,32.5,0,10.05,17.77,11.38,12.2,0,2.92,2.86,25.59,6.63,30.67,6.63,51.62,0.4,2.88,-2.92,-22.73,-24.04,-44.99,-2.48,0,88.59
"Michal Kempny","19-20","WSH","D",57,91.53,26.48,29.28,22.04,19.6,15.84,2.19,6.08,19.22,46.42,20.11,71.13,25.96,106.48,1.27,6.75,-3.89,-27.2,-51.02,-80.52,-5.48,11.39,86.9
"Mika Zibanejad","19-20","NYR","C",56,148.58,16.86,16.26,14.86,12.9,9.78,4.54,22.39,32,164.81,39.2,224.6,40.16,271.19,2.52,23.25,-17.85,-132.81,-185.4,-231.03,-20.73,14.19,86.41
"Mika Zibanejad","20-21","NYR","C",55,129.38,21.05,22.57,17.85,17.22,13.52,3.17,11.89,30.24,103.77,34.28,157.75,42.02,202.05,2.41,15.42,-8.72,-73.53,-123.47,-160.03,-13.01,10.48,88.54
"Mika Zibanejad","21-22","NYR","C",81,145.33,21.93,18.95,18.16,16.57,14.32,4.94,17.59,28.14,120.34,37.38,168.44,42.16,212.29,2.64,15.8,-12.65,-92.2,-131.06,-170.13,-13.16,17.56,85.38
"Mikael Backlund","19-20","CGY","C",69,112.3,19.17,19.14,18.25,15.39,17.56,3.3,13.91,21.78,92.04,30.25,135.51,32.63,179.34,2.75,12.91,-10.61,-70.26,-105.26,-146.71,-10.16,15.15,84.89
"Mikael Backlund","20-21","CGY","C",54,100.18,14.19,20.38,21.15,18.42,16.59,2.05,12.4,18.93,73.95,28.38,105.81,32.39,143.46,2.19,11.01,-10.35,-55.02,-77.43,-111.07,-8.82,10.83,83.23
"Mikael Backlund","21-22","CGY","C",81,162.28,0,23.08,19.82,16.92,12.67,0,19.12,35.9,119.62,43.45,175.75,48.79,239.55,2.46,16.96,-19.12,-83.72,-132.3,-190.76,-14.5,0,84.02
"Mikael Granlund","19-20","NSH","C",62,48.77,13.45,18.6,15.77,11.94,6.63,0.87,5.6,10.79,47.21,10.78,57.59,10.81,79.74,0.44,6.2,-4.73,-36.42,-46.81,-68.93,-5.76,8.06,88.14
"Mikael Granlund","20-21","NSH","C",50,111.08,0,6,5.3,5.05,1.26,0,18.87,6.56,102.77,7.78,138.9,10,187.97,0.17,13.36,-18.87,-96.21,-131.12,-177.97,-13.19,0,81.64
"Mikael Granlund","21-22","NSH","C",79,148.62,0,9.22,8.34,7.99,4.53,0,19.93,15.99,157.38,20.16,221.58,25.21,290.34,1.08,22.76,-19.93,-141.39,-201.42,-265.13,-21.68,0,87.34
"Mike Matheson","19-20","FLA","D",57,71.5,23.05,19.46,17.22,16.1,16.74,2.99,9.98,19.19,79.43,22.39,107.65,25.67,133.79,2.15,10.69,-6.99,-60.24,-85.26,-108.12,-8.54,15.58,87.44
"Mike Reilly","20-21","BOS","D",15,22,100,38.54,35.84,32.06,33.55,0.93,0,6.74,10.75,7.66,13.71,8.75,18.54,0.51,1.01,0.93,-4.01,-6.05,-9.79,-0.5,13.8,100
"Mike Reilly","20-21","OTT","D",39,63.18,0,13.64,14.54,14.52,6.99,0,11.16,10.33,65.4,14.51,85.3,17.63,103.79,0.68,9.05,-11.16,-55.07,-70.79,-86.16,-8.37,0,82.94
"Mike Reilly","21-22","BOS","D",70,55.12,12.41,21.97,20.85,18.32,17.7,0.99,6.99,12.49,44.35,14.26,54.13,15.38,68.59,0.94,4.37,-6,-31.86,-39.87,-53.21,-3.43,7.93,84.24
"Mikey Anderson","20-21","L.A","D",54,108.35,6.4,8.26,6.99,6.64,2.5,1.08,15.79,10.92,121.35,11.91,158.58,14.61,205.35,0.37,14.42,-14.71,-110.43,-146.67,-190.74,-14.05,9.89,86.99
"Mikey Anderson","21-22","L.A","D",57,105.72,4.51,13.49,12.31,9.75,8.39,0.93,19.71,15.72,100.82,19.76,140.73,20.81,192.53,1.3,14.2,-18.78,-85.1,-120.97,-171.72,-12.9,5.92,80.45
"Mikhail Sergachev","19-20","T.B","D",70,82.6,25.48,30.66,25.68,22.07,23.3,2.12,6.2,24.07,54.43,24.95,72.21,26.87,94.9,1.89,6.22,-4.08,-30.36,-47.26,-68.03,-4.33,8.81,88.61
"Mikhail Sergachev","20-21","T.B","D",55,94.55,0,28.27,25.5,21.6,19.92,0,9.14,24.47,62.09,28.66,83.74,30.88,112.07,1.93,7.76,-9.14,-37.62,-55.08,-81.19,-5.83,0,85.28
"Mikhail Sergachev","21-22","T.B","D",78,163.75,12.27,18.36,16.57,14.99,15.07,3.09,22.09,28.95,128.69,35.53,178.9,43.9,249.05,2.98,16.79,-19,-99.74,-143.37,-205.15,-13.81,10.67,82.83
"Mikko Koivu","19-20","MIN","C",55,88.9,5.44,10.49,10.34,9.81,5.47,0.87,15.12,11.33,96.71,14.56,126.28,16.64,153.04,0.67,11.58,-14.25,-85.38,-111.72,-136.4,-10.91,7.68,84.37
"Mirco Mueller","19-20","N.J","D",48,103.88,9.39,18.97,21.69,18.97,18.6,1.01,9.75,20.76,88.66,30.82,111.28,33.56,143.32,2.42,10.59,-8.74,-67.9,-80.46,-109.76,-8.17,4.87,89
"Miro Heiskanen","19-20","DAL","D",67,139.58,6.78,12.15,12.43,11.89,9.11,1.18,16.23,16.18,116.97,22.2,156.42,28.81,213.4,1.46,14.57,-15.05,-100.79,-134.22,-184.59,-13.11,7.29,86.12
"Miro Heiskanen","20-21","DAL","D",53,86.67,9.29,16.87,15.37,13.31,10.32,1.01,9.86,14.64,72.13,17.51,96.39,20.72,134.95,1.02,8.86,-8.85,-57.49,-78.88,-114.23,-7.84,6.9,86.33
"Miro Heiskanen","21-22","DAL","D",67,113.22,27.64,14.66,15.2,13.83,15.1,3.8,9.95,18.76,109.25,25.54,142.44,28.4,176.99,2.02,11.36,-6.15,-90.49,-116.9,-148.59,-9.34,20.26,90.89
"Mitch Marner","19-20","TOR","C",59,129.1,5.22,19.64,17.07,15.83,14.09,0.87,15.8,29.77,121.77,36.04,175.15,43.46,231.14,2.72,16.59,-14.93,-92,-139.11,-187.68,-13.87,2.92,87.02
"Mitch Marner","20-21","TOR","C",52,104.67,14.73,32.08,27.86,25.56,26.08,1.94,11.23,34.13,72.27,39.37,101.95,43.58,126.9,3.26,9.24,-9.29,-38.14,-62.58,-83.32,-5.98,5.68,84.46
"Mitch Marner","21-22","TOR","C/R",72,140.7,22.57,26.19,27.52,24.4,23.55,5.42,18.59,41.22,116.18,57.93,152.57,61.16,189.54,4.54,14.74,-13.17,-74.96,-94.64,-128.38,-10.2,13.15,84
"Mitchell Stephens","19-20","T.B","C",38,40.4,0,17.59,13.77,9.9,3.66,0,2.01,6.25,29.29,7.31,45.76,7.36,66.95,0.16,4.21,-2.01,-23.04,-38.45,-59.59,-4.05,0,93.14
"Mitchell Stephens","21-22","DET","C",27,38.2,0,17.33,17.26,15.78,8.78,0,5.73,6.89,32.87,8.89,42.61,10.9,58.16,0.43,4.47,-5.73,-25.98,-33.72,-47.26,-4.04,0,82.57
"Morgan Rielly","19-20","TOR","D",46,92.25,9.88,20.33,18.14,16.38,12.72,2.05,18.69,22.28,87.33,26.25,118.45,29.32,149.67,1.55,10.64,-16.64,-65.05,-92.2,-120.35,-9.09,9.2,78.6
"Morgan Rielly","20-21","TOR","D",52,22.88,23.05,29.05,28.07,29.34,29.02,1.18,3.94,8.33,20.34,9.16,23.47,10.15,24.45,0.74,1.81,-2.76,-12.01,-14.31,-14.3,-1.07,14.17,80.63
"Morgan Rielly","21-22","TOR","D",82,137.37,26.44,27.45,26.62,25.46,20.37,4.19,11.66,40.68,107.51,51.15,140.98,57.37,167.96,3.56,13.92,-7.47,-66.83,-89.83,-110.59,-10.36,10.3,89.15
"Moritz Seider","21-22","DET","D",79,154.45,13.88,17.55,15.64,13.29,11.22,4.15,25.74,30.89,145.11,37.84,204.05,42.04,274.2,2.77,21.92,-21.59,-114.22,-166.21,-232.16,-19.15,13.43,82.26
"Nate Schmidt","19-20","VGK","D",57,93.27,12.67,21.98,20.82,16.8,17.61,2.18,15.02,21.78,77.33,27.82,105.77,28.86,142.91,1.86,8.7,-12.84,-55.55,-77.95,-114.05,-6.84,10.01,80.58
"Nate Schmidt","20-21","VAN","D",53,93.93,0,11.34,9.56,10.27,3.11,0,11.57,11.7,91.49,12.76,120.72,16.85,147.22,0.38,11.83,-11.57,-79.79,-107.96,-130.37,-11.45,0,87.35
"Nate Schmidt","21-22","WPG","D",74,49.97,44.35,21.28,18.94,17.87,28.49,3.85,4.83,12.97,47.97,16.12,68.98,19.49,89.58,2.43,6.1,-0.98,-35,-52.86,-70.09,-3.67,29.68,89.93
"Nate Thompson","19-20","MTL","C",62,140.47,14.66,16.14,17.07,15.42,13.18,3.02,17.58,28.95,150.39,41.51,201.69,47.32,259.56,2.94,19.37,-14.56,-121.44,-160.18,-212.24,-16.43,10.43,88.31
"Nate Thompson","20-21","WPG","C",44,60.58,0,6.34,5.91,4.97,2.15,0,5.37,5.37,79.39,6.34,100.98,6.33,121.11,0.24,10.9,-5.37,-74.02,-94.64,-114.78,-10.66,0,93.24
"Nate Thompson","21-22","PHI","C",32,70.82,0,14.14,12.98,10.84,7,0,9.75,11.11,67.44,14.16,94.9,15.32,125.96,0.83,11.03,-9.75,-56.33,-80.74,-110.64,-10.2,0,85.54
"Nathan Bastian","20-21","N.J","R",40,50,0,9.16,8.07,7.53,0.9,0,10.07,4.08,40.44,5.05,57.52,6.12,75.16,0.05,5.49,-10.07,-36.36,-52.47,-69.04,-5.44,0,75.1
"Nathan Beaulieu","19-20","WPG","D",37,87.47,17.97,9.77,8.61,7.29,6.2,2.94,13.42,9.77,90.27,12.56,133.4,13.53,172.17,0.83,12.55,-10.48,-80.5,-120.84,-158.64,-11.72,30.09,85.13
"Nathan Beaulieu","20-21","WPG","D",25,40.5,0,15.08,11.78,9.02,7.93,0,6.24,7.51,42.3,7.51,56.24,7.54,76.04,0.44,5.11,-6.24,-34.79,-48.73,-68.5,-4.67,0,85.25
"Nathan Beaulieu","21-22","WPG","D",23,46.88,0,21.53,21.56,20.25,18.52,0,8.16,14.57,53.1,18.53,67.43,19.8,77.98,1.7,7.48,-8.16,-38.53,-48.9,-58.18,-5.78,0,84.63
"Nazem Kadri","21-22","COL","C",70,33.53,0,17.06,13.34,12.16,9.96,0,2.09,6.91,33.59,6.92,44.94,7.86,56.78,0.48,4.34,-2.09,-26.68,-38.02,-48.92,-3.86,0,93.78
"Neal Pionk","19-20","WPG","D",69,64.43,5.39,18.09,18.34,16.55,23.08,0.93,16.34,18.78,85.03,22.16,98.65,23.12,116.62,2.77,9.23,-15.41,-66.25,-76.49,-93.5,-6.46,4.95,80.78
"Neal Pionk","20-21","WPG","D",54,39.93,0,6.21,11.33,9.24,5.62,0,8.6,3.32,50.11,7.45,58.29,7.48,73.48,0.34,5.71,-8.6,-46.79,-50.84,-66,-5.37,0,82.84
"Neal Pionk","21-22","WPG","D",74,79.65,15.52,21.23,16.35,15.2,16.77,2.18,11.87,19.83,73.56,19.88,101.73,22.13,123.48,1.9,9.43,-9.69,-53.73,-81.85,-101.35,-7.53,10.99,83.86
"Nic Dowd","19-20","WSH","C",55,139.82,17.32,19.59,18.83,15.47,9.2,2.26,10.79,22.48,92.25,29.89,128.81,32.5,177.55,1.26,12.44,-8.53,-69.77,-98.92,-145.05,-11.18,10.05,88.3
"Nic Dowd","20-21","WSH","C",56,128.17,8.51,12.92,11.82,10.24,6.71,0.99,10.65,14.12,95.2,20.5,152.98,22.29,195.39,1.14,15.86,-9.66,-81.08,-132.48,-173.1,-14.72,7.01,88.81
"Nic Dowd","21-22","WSH","C",63,122.65,8.91,11.64,10.48,9.81,6.36,1.08,11.04,12.73,96.6,17.15,146.54,21.59,198.43,1.02,15.03,-9.96,-83.87,-129.39,-176.84,-14.01,8.48,88.57
"Nick Bonino","19-20","NSH","C",66,172.63,3.85,15.59,14.13,11.46,10.17,0.99,24.72,28.11,152.15,34.79,211.43,37.89,292.66,2.05,18.1,-23.73,-124.04,-176.64,-254.77,-16.05,3.52,83.75
"Nick Bonino","20-21","MIN","C",52,101.52,0,14.33,11.56,8.36,1.81,0,8.13,15.78,94.37,15.77,120.68,15.8,173.24,0.18,9.78,-8.13,-78.59,-104.91,-157.44,-9.6,0,91.38
"Nick Bonino","21-22","S.J","C",77,128.33,9.08,17.96,17.21,13.59,9.34,1.08,10.81,22.12,101.02,29.25,140.66,31.27,198.81,1.48,14.37,-9.73,-78.9,-111.41,-167.54,-12.89,4.88,89.3
"Nick Foligno","19-20","CBJ","L",62,98.42,11.55,18.78,16.95,13.74,11.38,1.08,8.27,19.65,84.98,22.49,110.22,24.41,153.27,1.25,9.73,-7.19,-65.33,-87.73,-128.86,-8.48,5.5,90.27
"Nick Foligno","20-21","CBJ","L",42,66.63,23.92,20.3,15.59,13.29,13.87,2.88,9.16,13.9,54.56,13.91,75.34,15.79,103.04,1.06,6.58,-6.28,-40.66,-61.43,-87.25,-5.52,20.72,83.21
"Nick Foligno","21-22","BOS","L",64,26.25,0,19.56,16.97,14.57,7.69,0,4.8,5.45,22.42,6.5,31.8,6.52,38.23,0.19,2.28,-4.8,-16.97,-25.3,-31.71,-2.09,0,78.59
"Nick Holden","19-20","VGK","D",58,112.67,12.6,17.55,15.47,14.14,14.51,3.44,23.86,22.2,104.33,25.23,137.81,30.11,182.87,2.37,13.96,-20.42,-82.13,-112.58,-152.76,-11.59,15.5,77.13
"Nick Holden","21-22","OTT","D",74,239.32,8.49,12.9,12.81,12.02,9.05,3.08,33.19,39.77,268.61,52.26,355.76,59.68,436.7,3.46,34.76,-30.11,-228.84,-303.5,-377.02,-31.3,7.74,87.64
"Nick Jensen","19-20","WSH","D",67,159.92,12.09,25.53,21.42,17.15,12.24,1.08,7.85,30.32,88.44,35.7,130.93,40.69,196.53,1.8,12.91,-6.77,-58.12,-95.23,-155.84,-11.11,3.56,91.12
"Nick Jensen","20-21","WSH","D",53,140.65,7.5,19.41,15.17,12.87,10.87,0.99,12.21,22.89,95.05,26.66,149.07,28.58,193.44,1.87,15.33,-11.22,-72.16,-122.41,-164.86,-13.46,4.33,87.15
"Nick Jensen","21-22","WSH","D",74,191.8,10.71,15.68,13,12.47,10.08,2.94,24.52,27.44,147.6,31.6,211.51,40.35,283.23,2.55,22.74,-21.58,-120.16,-179.91,-242.88,-20.19,10.71,83.39
"Nick Leddy","19-20","NYI","D",55,48.28,17.99,11.3,9.27,6.23,9.62,0.93,4.24,3.89,30.54,5.12,50.09,5.12,77,0.41,3.85,-3.31,-26.65,-44.97,-71.88,-3.44,23.91,86.12
"Nick Paul","19-20","OTT","L",54,24.63,0,15.77,16.09,14.58,13.7,0,5.79,5.29,28.26,6.39,33.33,7.3,42.78,0.53,3.34,-5.79,-22.97,-26.94,-35.48,-2.81,0,79.51
"Nick Paul","20-21","OTT","L",55,118.25,35.66,23.1,20.36,16.56,18.22,6.03,10.88,29.34,97.69,33.47,130.96,36.24,182.63,2.9,13.02,-4.85,-68.35,-97.49,-146.39,-10.12,20.55,88.86
"Nick Paul","21-22","OTT","L",58,128.9,0,12.96,12.84,11.15,6.11,0,14.75,19.61,131.67,25.56,173.49,28.61,228.05,1.06,16.29,-14.75,-112.06,-147.93,-199.44,-15.23,0,88.8
"Nick Paul","21-22","T.B","L",21,39.83,23.15,19.09,17.98,15.01,27.3,2.07,6.87,9.19,38.96,11.1,50.63,12.08,68.4,1.72,4.58,-4.8,-29.77,-39.53,-56.32,-2.86,22.52,82.37
"Nick Schmaltz","21-22","ARI","C",61,31.47,0,20.77,16.12,16.68,12.08,0,3.25,6.34,24.19,8.24,42.88,9.89,49.4,0.57,4.15,-3.25,-17.85,-34.64,-39.51,-3.58,0,86.56
"Nick Seeler","21-22","PHI","D",40,33.22,23.13,20.46,15.33,12.05,12.2,0.93,3.09,6.78,26.36,6.79,37.49,7.73,56.42,0.51,3.67,-2.16,-19.58,-30.7,-48.69,-3.16,13.72,88.28
"Nick Shore","19-20","WPG","C",41,71.75,0,11.49,10.17,9.52,8.99,0,7.9,9.95,76.68,12.89,113.91,15.05,142.98,1.01,10.22,-7.9,-66.73,-101.02,-127.93,-9.21,0,89.7
"Nick Suzuki","19-20","MTL","C",70,22.73,0,27.58,26.7,27.3,20.95,0,0.87,5.97,15.68,7.2,19.77,10.03,26.71,0.62,2.34,-0.87,-9.71,-12.57,-16.68,-1.72,0,94.45
"Nick Suzuki","20-21","MTL","C",56,40.23,49.23,20.87,24.27,23.27,10.28,1.93,1.99,11.03,41.83,16.06,50.12,17.79,58.67,0.56,4.89,-0.06,-30.8,-34.06,-40.88,-4.33,17.5,95.24
"Nick Suzuki","21-22","MTL","C",82,122.6,18.93,19.69,18.14,17.07,14.57,3.23,13.83,30.74,125.4,36.86,166.38,45.56,221.27,2.67,15.66,-10.6,-94.66,-129.52,-175.71,-12.99,10.51,88.97
"Nico Hischier","19-20","N.J","C",56,54.07,18.95,20.89,18.25,18.09,19.97,1.87,8,9.98,37.79,11.97,53.61,15.76,71.34,1.28,5.13,-6.13,-27.81,-41.64,-55.58,-3.85,18.74,78.83
