"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Sam Gagner","21-22","DET","C",79,49.25,62.05,73.23,72.96,77.14,77.93,3.27,2,29.16,10.66,43.22,16.02,62.03,18.38,3.92,1.11,1.27,18.5,27.2,43.65,2.81,11.21,81.24
"Sam Reinhart","19-20","BUF","C",68,231.03,85.31,84.22,86.96,89.01,84.46,28.58,4.92,204.39,38.31,289.86,43.45,367.09,45.33,23.92,4.4,23.66,166.08,246.41,321.76,19.52,13.98,87.16
"Sam Reinhart","20-21","BUF","C",52,160.7,90.92,82.97,85.25,87.53,86.56,19.93,1.99,132.27,27.14,185.4,32.07,232.48,33.13,16.94,2.63,17.94,105.13,153.33,199.35,14.31,15.07,92.67
"Sam Reinhart","21-22","FLA","C",78,259.35,88.97,84.22,85.34,86.75,88.63,49.68,6.16,243.37,45.6,339.87,58.37,433.84,66.28,36.16,4.64,43.52,197.77,281.5,367.56,31.52,20.41,86.49
"Sam Steel","19-20","ANA","C",64,111.62,79.52,79.26,82.33,85.89,80.64,13.05,3.36,89.95,23.54,124.58,26.74,163.58,26.87,11.66,2.8,9.69,66.41,97.84,136.71,8.86,14.51,85.73
"Sam Steel","20-21","ANA","C",41,53.05,50.5,85.63,86.71,89.16,88.71,1.01,0.99,41.23,6.92,63.17,9.68,87.62,10.65,6.13,0.78,0.02,34.31,53.49,76.97,5.35,2.45,85.69
"Sam Steel","21-22","ANA","C",67,44.22,84.41,70.31,74.63,78.94,82.11,5.36,0.99,30.52,12.89,44.5,15.13,70.41,18.78,4.13,0.9,4.37,17.63,29.37,51.63,3.23,17.56,92.32
"Sami Niku","21-22","MTL","D",13,27.38,100,90.18,83.76,85.21,89.19,0.93,0,18.19,1.98,24.04,4.66,32.33,5.61,2.97,0.36,0.93,16.21,19.38,26.72,2.61,5.11,100
"Sami Vatanen","19-20","N.J","D",47,139.4,83.44,86.66,88.37,90.02,92.29,16.27,3.23,153.35,23.61,212.06,27.9,260.4,28.87,19.51,1.63,13.04,129.74,184.16,231.53,17.88,10.61,86.32
"Sammy Blais","19-20","STL","L",40,30.52,70.94,61.53,64.83,67.07,59.09,2.88,1.18,16.94,10.59,25.4,13.78,33.85,16.62,1.82,1.26,1.7,6.35,11.62,17.23,0.56,17,88.86
"Samuel Girard","19-20","COL","D",70,168.73,84.54,80.54,82.59,84.97,88.48,16.62,3.04,123.05,29.73,171.17,36.08,239.29,42.34,16.43,2.14,13.58,93.32,135.09,196.95,14.29,13.51,89.77
"Samuel Girard","20-21","COL","D",48,106.13,100,83.17,83.81,86.66,90.58,15.52,0,92.15,18.65,117.58,22.71,159.56,24.57,10.86,1.13,15.52,73.5,94.87,134.99,9.73,16.84,100
"Samuel Girard","21-22","COL","D",67,124.47,87.22,74.67,79.85,83.55,86.05,14.94,2.19,73.12,24.8,118.44,29.88,162.54,32,9.87,1.6,12.75,48.32,88.56,130.54,8.27,20.43,91.17
"Scott Laughton","21-22","PHI","C/L",65,40.45,100,89.37,89.67,87.01,92.45,2.78,0,42.37,5.04,52.79,6.08,59.94,8.95,4.9,0.4,2.78,37.33,46.71,50.99,4.5,6.56,100
"Scott Perunovich","21-22","STL","D",19,38.6,86.31,86.63,86.13,88.67,89.18,6.24,0.99,38.62,5.96,49.41,7.96,62.43,7.98,5.11,0.62,5.25,32.66,41.45,54.45,4.49,16.16,83.39
"Scott Reedy","21-22","S.J","C",34,54.37,74.84,70.76,74.35,74.27,80,5.95,2,40.3,16.65,57.64,19.89,70.7,24.49,5.76,1.44,3.95,23.65,37.75,46.21,4.32,14.76,87.99
"Sean Couturier","19-20","PHI","C",69,185.9,92.75,84,85,87.57,84.72,26.6,2.08,169.3,32.25,225.22,39.75,302.5,42.92,19.63,3.54,24.52,137.05,185.47,259.58,16.09,15.71,93.55
"Sean Couturier","20-21","PHI","C",45,117.58,80.16,84.66,87.07,87.26,92.76,13.13,3.25,111.02,20.12,162.62,24.15,201.32,29.4,15.37,1.2,9.88,90.9,138.47,171.92,14.17,11.83,83.85
"Sean Couturier","21-22","PHI","C",28,81.78,72.44,83.52,87.57,89.86,87.36,8.12,3.09,74.66,14.73,110.84,15.73,147.12,16.6,9.26,1.34,5.03,59.93,95.11,130.52,7.92,10.88,79.02
"Sean Durzi","21-22","L.A","D",64,154.73,87.15,82.52,84.61,86.73,85.23,13.56,2,175.23,37.11,226.37,41.19,296.56,45.39,21.98,3.81,11.56,138.12,185.18,251.17,18.17,7.74,94.61
"Sean Monahan","19-20","CGY","C",68,194.62,81.4,82.77,84.6,85.44,87.32,26.39,6.03,187.27,38.97,259.58,47.25,324.49,55.3,24.11,3.5,20.36,148.3,212.33,269.19,20.61,14.09,84.53
"Sean Monahan","20-21","CGY","C",49,152.55,90.59,80.67,81.77,82.56,87.54,19.92,2.07,145.74,34.93,196,43.71,245.16,51.79,18.05,2.57,17.85,110.81,152.29,193.37,15.48,13.67,94.07
"Sean Monahan","21-22","CGY","C",61,146.68,95.87,88,87.98,90.14,89.79,20.18,0.87,189.6,25.85,246,33.62,326.97,35.75,22.96,2.61,19.31,163.75,212.38,291.22,20.35,10.64,96.63
"Sean Walker","19-20","L.A","D",68,56.15,100,75.87,78.24,79.14,85.96,6.87,0,52.34,16.65,70.75,19.68,81.91,21.59,6,0.98,6.87,35.69,51.07,60.32,5.02,13.13,100
"Sean Walker","20-21","L.A","D",47,72.72,65.16,68.05,73.47,79.36,85.99,3.74,2,45.19,21.22,64.26,23.21,96.36,25.06,5.89,0.96,1.74,23.97,41.05,71.3,4.93,8.28,90.57
"Sebastian Aho","19-20","CAR","R",67,189.05,92.95,90.75,90.84,92.17,95.88,26.25,1.99,230.85,23.54,303.15,30.57,396.47,33.66,32.1,1.38,24.26,207.31,272.58,362.81,30.72,11.37,91.55
"Sebastian Aho","20-21","CAR","R",56,166.92,85.49,87.04,88.39,90.49,86.29,28.75,4.88,169.79,25.29,244.21,32.09,353.15,37.13,24.6,3.91,23.87,144.5,212.12,316.02,20.69,16.93,80.7
"Sebastian Aho","21-22","CAR","C/R",78,233.53,95.2,87.65,89.38,90.2,91.38,36.88,1.86,264.44,37.26,371.3,44.12,466.99,50.74,36.9,3.48,35.02,227.18,327.18,416.25,33.42,13.95,95.01
"Sebastian Aho (D)","21-22","NYI","D",34,26.87,75.83,77.46,83.12,84.61,83.02,2.73,0.87,18.15,5.28,26,5.28,34.85,6.34,2.2,0.45,1.86,12.87,20.72,28.51,1.75,15.04,83.52
"Seth Jarvis","21-22","CAR","C",67,91.33,89.48,81.88,82.24,83.39,85.23,7.91,0.93,79.26,17.54,112.35,24.27,132.17,26.32,10.1,1.75,6.98,61.72,88.08,105.85,8.35,9.98,94.7
"Seth Jones","19-20","CBJ","D",56,141.58,100,84.99,84.66,85.65,85.49,13.96,0,115.97,20.48,147.89,26.79,182.45,30.57,13.73,2.33,13.96,95.49,121.1,151.88,11.4,12.04,100
"Seth Jones","20-21","CBJ","D",51,108.52,83.51,80.34,82.35,82.57,85.75,10.08,1.99,87.97,21.53,118.7,25.44,144.49,30.5,9.51,1.58,8.09,66.44,93.26,113.99,7.93,11.46,90.76
"Seth Jones","21-22","CHI","D",78,257.62,94.72,84.67,85.79,87.17,91.3,34.63,1.93,223.38,40.43,286.68,47.48,380.3,55.95,28.95,2.76,32.7,182.95,239.2,324.35,26.19,15.5,95.23
"Shayne Gostisbehere","19-20","PHI","D",42,105.6,84.52,80.57,82.38,83.7,85.96,10.92,2,99.12,23.91,131.42,28.11,164.72,32.07,10.78,1.76,8.92,75.21,103.31,132.65,9.02,11.02,91.64
"Shayne Gostisbehere","20-21","PHI","D",41,110.85,81.57,80.13,83.88,84.14,90.06,10,2.26,100.29,24.87,140.59,27.02,182.68,34.44,14.31,1.58,7.74,75.42,113.57,148.24,12.73,9.97,90.91
"Shayne Gostisbehere","21-22","ARI","D",76,227.73,91.85,76.94,79.71,81.85,85.25,20.96,1.86,170.49,51.11,233.48,59.45,301.26,66.8,21.56,3.73,19.1,119.38,174.03,234.46,17.83,12.29,96.36
"Shea Theodore","19-20","VGK","D",69,219.73,89.8,90.5,92.3,93.51,91.82,28.08,3.19,253.47,26.61,344.64,28.76,459.54,31.92,30.99,2.76,24.89,226.86,315.88,427.62,28.23,11.08,88.01
"Shea Theodore","20-21","VGK","D",53,162.35,94.68,90.02,90.61,91.61,93.14,17.98,1.01,172.64,19.14,236.77,24.54,299.43,27.42,21.45,1.58,16.97,153.5,212.23,272.01,19.87,10.41,94.72
"Shea Theodore","21-22","VGK","D",76,189.78,88.82,84.05,85.78,87.45,89.84,22.64,2.85,177,33.59,240.53,39.86,306.42,43.97,25.21,2.85,19.79,143.41,200.67,262.45,22.36,12.79,91.52
"Shea Weber","19-20","MTL","D",62,138.48,91.96,82.93,81.96,84.9,89.94,12.36,1.08,128.53,26.45,165.91,36.52,221.09,39.33,15.92,1.78,11.28,102.08,129.39,181.76,14.14,9.62,95.92
"Shea Weber","20-21","MTL","D",47,112.18,94.05,87.49,89.74,89.61,96.63,13.76,0.87,105.04,15.02,131.42,15.03,162.01,18.78,12.9,0.45,12.89,90.02,116.39,143.23,12.45,13.1,94.21
"Sidney Crosby","19-20","PIT","C",40,155.75,87.84,82.9,84.93,86.73,92.02,21.96,3.04,144.5,29.8,202.11,35.86,268.67,41.11,21.68,1.88,18.92,114.7,166.25,227.56,19.8,15.2,89.8
"Sidney Crosby","20-21","PIT","C",54,164,91.35,83.76,84.8,87.12,87.23,29.68,2.81,169.89,32.95,220.35,39.51,288.95,42.72,22.62,3.31,26.87,136.94,180.84,246.23,19.31,17.47,91.47
"Sidney Crosby","21-22","PIT","C",68,226.23,85.1,81.4,83.02,85.49,87.38,39.25,6.87,250.8,57.29,337.9,69.11,442.55,75.1,38.77,5.6,32.38,193.51,268.79,367.45,33.17,15.65,88.01
"Sonny Milano","19-20","ANA/CBJ","L",55,65.7,100,81.65,83.75,84.78,83.49,4.79,0,57.71,12.97,71.79,13.93,88.1,15.81,6.27,1.24,4.79,44.74,57.86,72.29,5.03,8.3,100
"Sonny Milano","21-22","ANA","L",66,141.25,88.63,82.83,83.92,87.47,88.16,23.47,3.01,116.95,24.25,160.43,30.74,229.6,32.89,14.67,1.97,20.46,92.7,129.69,196.71,12.7,20.07,87.59
"Stefan Noesen","19-20","PIT/S.J","R",40,27.11,46.28,80.26,86.73,87.89,84.19,0.87,1.01,15.49,3.81,24.96,3.82,33.75,4.65,2.13,0.4,-0.14,11.68,21.14,29.1,1.73,5.62,73.49
"Steven Stamkos","19-20","T.B","C",56,183.63,89.38,79.89,83,85.26,89.5,26.26,3.12,178.77,45,260.49,53.37,337.67,58.36,22.76,2.67,23.14,133.77,207.12,279.31,20.09,14.69,93.07
"Steven Stamkos","20-21","T.B","C",37,131.05,94.84,84.41,86.99,87.79,88.15,21.69,1.18,126.64,23.39,171.9,25.7,219.88,30.57,16.14,2.17,20.51,103.25,146.2,189.31,13.97,17.13,94.96
"Steven Stamkos","21-22","T.B","C",81,298.22,92.43,84.32,86.17,86.95,88.4,48.87,4,296.25,55.08,415.48,66.7,514.89,77.25,41.38,5.43,44.87,241.17,348.78,437.64,35.95,16.5,92.74
"T.J. Oshie","19-20","WSH","R",68,240.65,85.65,83.61,86.44,88.5,91.4,30.2,5.06,225.96,44.28,326.47,51.22,408.31,53.08,32.53,3.06,25.14,181.68,275.25,355.23,29.47,13.37,88.57
"T.J. Oshie","20-21","WSH","R",52,159.23,84.8,89.04,90.16,91.27,94.37,26.94,4.83,169.7,20.89,237.19,25.88,294.5,28.16,20.3,1.21,22.11,148.81,211.31,266.34,19.09,15.88,76.88
"T.J. Oshie","21-22","WSH","R",43,149.75,90.03,80.54,82.08,83.45,89.81,19.77,2.19,143.84,34.75,200.84,43.85,246,48.8,20.45,2.32,17.58,109.09,156.99,197.2,18.13,13.74,93.7
"Tage Thompson","20-21","BUF","C",37,48.8,69.9,75.74,78.88,83.36,88.3,2.74,1.18,27.88,8.93,37.46,10.03,50.28,10.04,2.49,0.33,1.56,18.95,27.43,40.24,2.16,9.83,86.79
"Tage Thompson","21-22","BUF","C/R",77,201.83,77.55,76.73,80.04,82.91,78.12,21.59,6.25,174.72,52.98,244.32,60.91,310.98,64.11,20.6,5.77,15.34,121.74,183.41,246.87,14.83,12.36,88.2
"Tanner Jeannot","21-22","NSH","L",80,39.45,61.65,83.78,89.72,91.72,81.05,5,3.11,26.91,5.21,45.38,5.2,57.86,5.22,3.72,0.87,1.89,21.7,40.18,52.64,2.85,18.58,40.31
"Tanner Kero","20-21","DAL","C",37,22.47,100,78.76,70.38,74.13,85.53,2.01,0,12.53,3.38,18.37,7.73,25.04,8.74,1.3,0.22,2.01,9.15,10.64,16.3,1.08,16.04,100
"Tanner Pearson","19-20","VAN","L",68,108.92,100,82.88,85.04,86.83,93.29,16.88,0,89.73,18.53,122.02,21.46,169.16,25.65,10.57,0.76,16.88,71.2,100.56,143.51,9.81,18.81,100
"Tanner Pearson","20-21","VAN","L",51,91.7,70.64,75.56,79.42,84.17,80.93,7.58,3.15,77.25,24.99,102.93,26.67,142.28,26.76,10.82,2.55,4.43,52.26,76.26,115.52,8.27,9.81,87.39
"Tanner Pearson","21-22","VAN","L",67,108.02,72.28,84.8,86.09,88.14,86.61,10.25,3.93,96.66,17.32,125.73,20.32,166.33,22.39,12.1,1.87,6.32,79.34,105.41,143.94,10.23,10.6,77.31
"Taro Hirose","19-20","DET","L",25,63.65,82.35,84.18,86.35,89.24,91.41,4.62,0.99,51.57,9.69,74.27,11.74,98.15,11.84,6.92,0.65,3.63,41.88,62.53,86.31,6.27,8.96,89.78
"Taro Hirose","20-21","DET","L",6,22.37,100,92.61,94.71,95.36,99.68,2.01,0,22.18,1.77,31.68,1.77,36.34,1.77,3.1,0.01,2.01,20.41,29.91,34.57,3.09,9.06,100
"Taro Hirose","21-22","DET","L",15,24.62,51.29,73.44,75.88,79.41,81.54,2.19,2.08,22.65,8.19,25.79,8.2,35.78,9.28,2.65,0.6,0.11,14.46,17.59,26.5,2.05,9.67,74.6
"Taylor Hall","19-20","ARI/N.J","L",63,225.43,88.84,81.71,83.72,85.94,85.69,24.75,3.11,212.73,47.62,293,56.99,372.58,60.94,27.54,4.6,21.64,165.11,236.01,311.64,22.94,11.63,93.47
"Taylor Hall","20-21","BOS/BUF","L",50,135.5,89.35,86.42,87.83,89.94,85.07,16.7,1.99,117.64,18.48,160.57,22.24,207.52,23.2,14.42,2.53,14.71,99.16,138.33,184.32,11.89,14.2,89.23
"Taylor Hall","21-22","BOS","L",80,228.95,88.62,80.17,83.54,85.13,87.22,31.3,4.02,234.54,58.02,334.78,65.94,427.76,74.71,29.96,4.39,27.28,176.52,268.84,353.05,25.57,13.35,93.07
"Taylor Raddysh","21-22","CHI/T.B","R",74,95.55,93.42,88.95,88.22,86.97,90.54,13.21,0.93,92.12,11.44,122.34,16.33,156.04,23.38,11.87,1.24,12.28,80.68,106.01,132.66,10.63,14.34,91.87
"Teuvo Teravainen","19-20","CAR","L",67,199.37,93.92,92.52,91.21,92.52,96.1,31.99,2.07,242.08,19.56,310.08,29.88,407.45,32.94,34.24,1.39,29.92,222.52,280.2,374.51,32.85,13.21,89.42
"Teuvo Teravainen","20-21","CAR","L",21,35.15,75.91,85.29,85.13,87.93,84,6.08,1.93,34.04,5.87,44.38,7.75,63.24,8.68,5.04,0.96,4.15,28.17,36.63,54.56,4.08,17.86,67.12
"Teuvo Teravainen","21-22","CAR","L",76,225.87,95.34,87.02,88.26,89.85,89.66,38.06,1.86,258.86,38.6,358.82,47.75,452.83,51.13,35.55,4.1,36.2,220.26,311.07,401.7,31.45,14.7,95.18
"Thomas Chabot","19-20","OTT","D",70,230.67,83.09,78.31,81.84,84.21,87.73,16.22,3.3,176.01,48.74,257.62,57.17,345.5,64.79,26.24,3.67,12.92,127.27,200.45,280.71,22.57,9.22,93.23
"Thomas Chabot","20-21","OTT","D",49,164.85,75.97,78.61,79.12,81.88,86.59,13.97,4.42,126.67,34.47,168.84,44.55,211.02,46.69,17.75,2.75,9.55,92.2,124.29,164.33,15,11.03,87.18
"Thomas Chabot","21-22","OTT","D",58,204.92,90.2,84.39,86.65,87.07,90.78,27.06,2.94,191.64,35.44,266.41,41.03,338.15,50.23,28.35,2.88,24.12,156.2,225.38,287.92,25.47,14.12,91.7
"Thomas Novak","21-22","NSH","C",26,46.92,100,81.72,83.69,87.38,89.12,4.17,0,29.81,6.67,39.76,7.75,53.93,7.79,3.36,0.41,4.17,23.14,32.01,46.14,2.95,13.99,100
"Tim Heed","19-20","S.J","D",38,30.58,100,77.97,79.78,81.76,84.21,0.87,0,21.34,6.03,32.35,8.2,40.93,9.13,2.56,0.48,0.87,15.31,24.15,31.8,2.08,4.08,100
"Tim Stützle","20-21","OTT","L",53,149.72,71.21,76.01,76.14,79.7,84.33,13.38,5.41,118.1,37.28,154.01,48.25,194.19,49.45,15.34,2.85,7.97,80.82,105.76,144.74,12.49,11.33,85.49
"Tim Stützle","21-22","OTT","L",78,256.35,92.71,84.28,87.09,87.57,91.8,37.4,2.94,251.11,46.83,348.9,51.71,445.56,63.24,40.97,3.66,34.46,204.28,297.19,382.32,37.31,14.89,93.72
"Timo Meier","19-20","S.J","R",69,142.82,87.48,84.87,84.16,87.17,89.42,13.97,2,139.26,24.82,188.4,35.47,255.26,37.58,17.32,2.05,11.97,114.44,152.93,217.68,15.27,10.03,91.94
"Timo Meier","20-21","S.J","R",51,91.75,90.79,86.45,87.76,89.04,93.13,9.76,0.99,70.92,11.12,95.37,13.3,129.34,15.92,9.22,0.68,8.77,59.8,82.07,113.42,8.54,13.76,91.1
"Timo Meier","21-22","S.J","R",74,201.82,78.53,80.61,83,84.77,87.83,22.17,6.06,194.57,46.8,270.81,55.46,351.18,63.09,25.9,3.59,16.11,147.77,215.35,288.09,22.31,11.39,87.05
"Tj Brodie","19-20","CGY","D",62,39.73,100,80.53,84.51,88.31,91.22,2.12,0,29.87,7.22,39.45,7.23,54.56,7.22,4.47,0.43,2.12,22.65,32.22,47.34,4.04,7.1,100
"Tj Brodie","20-21","TOR","D",55,38.82,79.3,88.6,91.67,93.4,91.65,7.43,1.94,38.63,4.97,54.77,4.98,70.29,4.97,6.04,0.55,5.49,33.66,49.79,65.32,5.49,19.23,60.97
"Tom Wilson","19-20","WSH","R",67,121.72,87.54,80.19,82.81,84.33,84.5,13.07,1.86,106.01,26.19,150.38,31.22,184.51,34.29,12.7,2.33,11.21,79.82,119.16,150.22,10.37,12.33,92.9
"Tom Wilson","20-21","WSH","R",46,72.82,89.67,85.23,86,86.26,90.85,10.24,1.18,64.4,11.16,88.73,14.45,110.47,17.6,7.15,0.72,9.06,53.24,74.28,92.87,6.43,15.9,89.43
"Tom Wilson","21-22","WSH","R",76,189.25,81.69,84.08,85.49,87.71,90.51,24.04,5.39,188.45,35.68,256.68,43.58,333.51,46.73,23.07,2.42,18.65,152.77,213.1,286.78,20.65,12.76,84.89
"Tomas Hertl","19-20","S.J","C",47,118.32,79.23,79.93,83.01,86.57,84.65,12.82,3.36,127.3,31.97,166.76,34.14,233.71,36.26,15.99,2.9,9.46,95.33,132.62,197.45,13.09,10.07,89.49
"Tomas Hertl","20-21","S.J","C",47,129.48,100,85.9,87.37,87.75,91.22,9.3,0,123.3,20.24,167.11,24.15,227.37,31.75,15.8,1.52,9.3,103.06,142.96,195.62,14.28,7.54,100
"Tomas Hertl","21-22","S.J","C",78,202.52,78.71,79.14,81.4,83.03,87.05,26.8,7.25,191.31,50.44,259.18,59.22,337.5,68.97,24.6,3.66,19.55,140.87,199.96,268.53,20.94,14.01,85.63
"Tomas Tatar","19-20","MTL","L",65,145.78,79.68,77.58,78.29,82.11,80.18,21.41,5.46,109.24,31.57,149.28,41.4,202.68,44.16,13.71,3.39,15.95,77.67,107.88,158.52,10.32,19.6,82.71
"Tomas Tatar","20-21","MTL","L",50,101.07,92.08,88.74,90.53,89.6,92.29,12.56,1.08,78.74,9.99,105.58,11.05,138.37,16.06,10.3,0.86,11.48,68.75,94.53,122.31,9.44,15.95,89.19
"Tomas Tatar","21-22","N.J","L",76,138.22,74.29,74.94,76.93,78.73,80.85,6.53,2.26,77.83,26.02,115.88,34.75,158.76,42.89,9.33,2.21,4.27,51.81,81.13,115.87,7.12,8.39,91.31
"Tony Deangelo","19-20","NYR","D",67,200.53,90.14,81.74,83.54,86.39,89.67,28.52,3.12,193.65,43.26,260.72,51.38,344.96,54.34,26.12,3.01,25.4,150.39,209.34,290.62,23.11,14.73,92.79
"Tony Deangelo","20-21","NYR","D",6,20.4,100,95.78,93.35,93.16,99.53,0.93,0,21.11,0.93,25.97,1.85,38,2.79,2.12,0.01,0.93,20.18,24.12,35.21,2.11,4.41,100
"Tony Deangelo","21-22","CAR","D",64,193.82,91.76,86.73,88.32,89.38,88.39,31.08,2.79,206.67,31.62,292.78,38.72,360.99,42.89,28.02,3.68,28.29,175.05,254.06,318.1,24.34,15.04,91.18
"Torey Krug","19-20","BOS","D",61,235.8,88.3,82.75,84.02,86.42,90.31,39.85,5.28,258.07,53.81,347.71,66.12,447.65,70.36,33.26,3.57,34.57,204.26,281.59,377.29,29.69,15.44,90.19
"Torey Krug","20-21","STL","D",50,143.58,100,91.45,89.08,89.58,90.04,21.64,0,147.9,13.83,198.77,24.36,263.41,30.65,17.81,1.97,21.64,134.07,174.41,232.76,15.84,14.63,100
"Torey Krug","21-22","STL","D",64,178.7,97.26,84.43,85.7,86.73,89.73,35.14,0.99,200.64,36.99,255.41,42.62,322.72,49.38,25.5,2.92,34.15,163.65,212.79,273.34,22.58,17.51,97.32
"Travis Boyd","20-21","TOR/VAN","C",39,38.17,76.57,76.03,75.29,79.62,72.1,3.3,1.01,24.08,7.59,31.11,10.21,39.85,10.2,2.61,1.01,2.29,16.49,20.9,29.65,1.6,13.7,86.69
"Travis Boyd","21-22","ARI","C",69,120.32,81.18,70.57,73.31,76.42,81.87,8.84,2.05,77.7,32.4,100.75,36.68,132.17,40.79,10.16,2.25,6.79,45.3,64.07,91.38,7.91,11.38,93.67
"Travis Konecny","19-20","PHI","C",66,185.78,92.48,81.91,83.75,85.59,82.16,27.79,2.26,171.69,37.93,227.21,44.09,293.43,49.39,20.63,4.48,25.53,133.76,183.12,244.04,16.15,16.19,94.04
"Travis Konecny","20-21","PHI","C",50,113.58,92.98,80.45,82.09,83.79,90.93,14.3,1.08,88.09,21.41,128.7,28.07,177.4,34.31,10.83,1.08,13.22,66.68,100.63,143.09,9.75,16.23,94.96
"Travis Konecny","21-22","PHI","C/R",77,210.65,68.3,80.67,83.13,85.62,85.79,13.08,6.07,183.96,44.09,251.63,51.06,339.03,56.94,22.28,3.69,7.01,139.87,200.57,282.09,18.59,7.11,86.23
"Travis Sanheim","19-20","PHI","D",69,63.02,100,79.32,83.61,84.06,92.69,6.08,0,52.9,13.79,70.33,13.79,87.09,16.52,6.85,0.54,6.08,39.11,56.54,70.57,6.31,11.49,100
"Travis Sanheim","20-21","PHI","D",55,29.83,50.5,78.33,78.9,78.26,70,1.01,0.99,18.25,5.05,26.36,7.05,33.23,9.23,1.75,0.75,0.02,13.2,19.31,24,1,5.53,80.4
"Travis Sanheim","21-22","PHI","D",78,52.8,46.12,72.12,68.39,73.29,79.81,1.01,1.18,29.8,11.52,37.48,17.32,52.62,19.18,3.36,0.85,-0.17,18.28,20.16,33.44,2.51,3.39,89.76
"Travis Zajac","19-20","N.J","C",68,39.27,73.15,86.67,90.09,89.4,89.18,2.37,0.87,40.1,6.17,56.01,6.16,69.94,8.29,5.69,0.69,1.5,33.93,49.85,61.65,5,5.91,85.9
"Travis Zajac","20-21","N.J/NYI","C",46,38.41,100,82.58,83.45,82.46,89.52,2.79,0,30.15,6.36,38.38,7.61,44.6,9.49,3.33,0.39,2.79,23.79,30.77,35.11,2.94,9.25,100
"Trevor Daley","19-20","DET","D",42,32.05,100,74.64,74.34,73.1,83.47,3.09,0,21.19,7.2,31.67,10.93,40.79,15.01,3.08,0.61,3.09,13.99,20.74,25.78,2.47,14.58,100
"Trevor Moore","19-20","L.A/TOR","C",40,28.98,100,74.26,73.44,77.49,74.25,2.87,0,21,7.28,26.18,9.47,32.56,9.46,2.48,0.86,2.87,13.72,16.71,23.1,1.62,13.67,100
"Trevor Moore","20-21","L.A","C",56,37.73,100,74.37,75.6,80.2,89.57,1.8,0,22.95,7.91,33.27,10.74,47.04,11.61,2.92,0.34,1.8,15.04,22.53,35.43,2.58,7.84,100
"Trevor Moore","21-22","L.A","C",81,81.32,100,86.8,88.21,88.34,93.01,6.09,0,90.17,13.71,117.44,15.7,150.69,19.89,11.84,0.89,6.09,76.46,101.74,130.8,10.95,6.75,100
"Trevor Zegras","20-21","ANA","C",23,48.93,0,88.91,87.52,89.91,90.52,0,0.99,42.03,5.24,63.46,9.05,80.88,9.08,5.73,0.6,-0.99,36.79,54.41,71.8,5.13,0,81.11
"Trevor Zegras","21-22","ANA","C",74,194.75,87.88,80.57,82.37,86.09,87.87,21.82,3.01,145.64,35.13,203.07,43.46,287.41,46.43,19.19,2.65,18.81,110.51,159.61,240.98,16.54,14.98,91.43
"Troy Terry","19-20","ANA","C",46,83.95,78.74,87.28,88.35,88.33,93.14,4.37,1.18,72.3,10.54,98.61,13,136.41,18.02,8.96,0.66,3.19,61.76,85.61,118.39,8.3,6.04,88.8
"Troy Terry","20-21","ANA","C",47,84.93,100,84.32,86.74,88.81,91.08,3.42,0,62.41,11.61,96.15,14.7,123.96,15.62,9.6,0.94,3.42,50.8,81.45,108.34,8.66,5.48,100
"Troy Terry","21-22","ANA","C/R",74,148,100,79.13,81.27,86.1,90.16,19.56,0,116.33,30.69,158.08,36.44,236.2,38.14,13.1,1.43,19.56,85.64,121.64,198.06,11.67,16.81,100
"Ty Dellandrea","20-21","DAL","C",25,36.38,100,91.33,81.3,85.98,84.98,4.35,0,22.75,2.16,31.17,7.17,44.22,7.21,2.83,0.5,4.35,20.59,24,37.01,2.33,19.12,100
"Ty Smith","20-21","N.J","D",48,120.2,90.74,85.71,86.15,89.81,89.53,9.9,1.01,83.82,13.97,111.97,18,159.1,18.05,10.26,1.2,8.89,69.85,93.97,141.05,9.06,11.81,92.77
"Ty Smith","21-22","N.J","D",66,87.85,87.28,79.58,78.43,81.07,85.47,6.79,0.99,48.88,12.54,73.14,20.11,99.2,23.17,5.88,1,5.8,36.34,53.03,76.03,4.88,13.89,92.11
"Tyler Bertuzzi","19-20","DET","L",68,214.77,71.69,76.27,80.3,83.48,79.8,21.15,8.35,153.54,47.78,219.8,53.92,288.56,57.09,20.74,5.25,12.8,105.76,165.88,231.47,15.49,13.77,82.52
"Tyler Bertuzzi","20-21","DET","L",9,31.37,100,84.18,85.79,87.02,90.06,3.95,0,24.16,4.54,32.97,5.46,45.1,6.73,3.08,0.34,3.95,19.62,27.51,38.37,2.74,16.35,100
"Tyler Bertuzzi","21-22","DET","L",66,196.35,85.33,80.14,84.1,86.3,89.44,26.41,4.54,162.54,40.28,224.65,42.48,293.59,46.61,23.97,2.83,21.87,122.26,182.17,246.98,21.14,16.25,88.73
"Tyler Bozak","19-20","STL","C",66,106.35,80.43,80.13,82.45,86.44,84.88,13.56,3.3,85.61,21.23,116.41,24.78,163.66,25.67,11.56,2.06,10.26,64.38,91.63,137.99,9.5,15.84,84.46
"Tyler Bozak","20-21","STL","C",31,40.3,100,85.22,85.86,89.22,81.87,4.78,0,24.68,4.28,32.3,5.32,44.27,5.35,2.98,0.66,4.78,20.4,26.98,38.92,2.32,19.37,100
