"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Radim Simek","19-20","S.J","D",48,81.32,8.39,15.14,14.1,14.12,6.18,0.64,7.01,8.2,45.97,10.17,61.99,12.25,74.49,0.48,7.27,-6.37,-37.77,-51.82,-62.24,-6.8,7.82,84.75
"Radim Simek","20-21","S.J","D",39,53.67,0,21.82,18.93,17.75,13.49,0,5.84,12.6,45.15,14.59,62.47,18.58,86.13,0.78,5.02,-5.84,-32.55,-47.88,-67.55,-4.24,0,87.08
"Radko Gudas","19-20","WSH","D",62,171.02,11.91,18.8,16.84,13.32,7.97,1.11,8.2,11.61,50.16,13.6,67.18,14.63,95.22,0.56,6.48,-7.09,-38.54,-53.58,-80.59,-5.92,9.55,83.65
"Radko Gudas","20-21","FLA","D",52,104.87,8.38,12.88,13.57,14.34,13.36,0.57,6.2,7.79,52.65,11.12,70.86,15.02,89.73,0.94,6.09,-5.63,-44.87,-59.74,-74.71,-5.15,7.27,88.23
"Radko Gudas","21-22","FLA","D",77,159.5,18.28,20.08,18.21,17.76,16.7,1.85,8.29,14.02,55.79,16.41,73.69,19.56,90.56,1.43,7.11,-6.44,-41.78,-57.29,-71,-5.69,13.23,85.14
"Rasmus Andersson","19-20","CGY","D",69,51.5,21.69,19.58,17.05,16.19,14.8,1.37,4.96,14.49,59.51,15.96,77.67,18.31,94.8,1.19,6.84,-3.59,-45.02,-61.71,-76.49,-5.65,9.49,91.66
"Rasmus Andersson","20-21","CGY","D",56,45.45,0,12.57,19.4,17,16.28,0,4.11,5.58,38.85,13.1,54.4,14.2,69.36,0.92,4.75,-4.11,-33.27,-41.31,-55.16,-3.83,0,89.43
"Rasmus Andersson","21-22","CGY","D",81,152.68,31.35,25.81,26.52,23.56,27.76,2.18,4.77,13.24,38.05,17.22,47.72,19.81,64.27,1.62,4.22,-2.59,-24.81,-30.5,-44.46,-2.6,16.45,87.47
"Rasmus Asplund","19-20","BUF","C",29,52.02,11.17,23.11,18.96,17.71,17.16,1,7.98,15.86,52.76,19.1,81.65,20.25,94.14,1.33,6.4,-6.98,-36.9,-62.55,-73.89,-5.07,6.33,84.87
"Rasmus Asplund","20-21","BUF","C",28,21.35,0,9.08,7.61,10.7,6.31,0,8.74,5.82,58.23,5.82,70.59,10.88,90.74,0.39,5.85,-8.74,-52.41,-64.78,-79.87,-5.45,0,84.99
"Rasmus Asplund","21-22","BUF","C",78,59.9,9.83,15.19,15.48,12.75,8.97,1.08,9.93,9.77,54.54,13.93,76.1,14.87,101.8,0.77,7.82,-8.84,-44.77,-62.16,-86.92,-7.05,11.08,81.8
"Rasmus Dahlin","21-22","BUF","D",78,71.72,25.51,24.48,20.23,19.73,16.19,4.4,12.85,16.41,50.65,18.92,74.61,22.34,90.85,1.31,6.8,-8.45,-34.23,-55.68,-68.52,-5.49,26.81,74.63
"Rasmus Kupari","21-22","L.A","C",57,32.85,32.01,23.71,21.92,16.66,15.42,3.54,7.53,15.21,48.95,19.4,69.08,19.42,97.1,1.35,7.42,-3.98,-33.74,-49.68,-77.68,-6.06,23.29,84.63
"Rasmus Ristolainen","19-20","BUF","D",68,154.72,3.27,17.12,12.98,11.49,9.24,0.34,9.99,11.71,56.71,12.5,83.81,13.34,102.81,0.74,7.24,-9.65,-45,-71.31,-89.47,-6.5,2.88,82.38
"Rasmus Ristolainen","20-21","BUF","D",48,110.17,12.64,9.93,7.83,7.08,2.77,1.19,8.24,7.97,72.26,8.49,99.95,9.61,126.19,0.26,9.18,-7.05,-64.3,-91.46,-116.58,-8.92,14.97,88.6
"Rasmus Ristolainen","21-22","PHI","D",63,121.95,9.13,18.62,18.7,15.52,14.64,0.89,8.82,14.29,62.46,18.16,78.97,19.19,104.51,1.35,7.86,-7.93,-48.17,-60.81,-85.32,-6.51,6.2,85.88
"Reese Johnson","21-22","CHI","C",36,43.62,0,9.84,10.82,8.97,16.04,0,2.65,5.53,50.65,8.54,70.37,10.23,103.8,1.17,6.12,-2.65,-45.12,-61.83,-93.56,-4.95,0,94.76
"Reilly Smith","19-20","VGK","R",68,131.98,20.86,21.4,20.13,15.12,16.53,1.93,7.33,12.62,46.37,16.69,66.23,17.07,95.84,1.1,5.58,-5.4,-33.75,-49.54,-78.78,-4.47,15.3,84.2
"Reilly Smith","20-21","VGK","R",51,87.9,12.48,17.48,16.88,13.74,8.06,0.68,4.74,10.66,50.31,13.26,65.3,15.69,98.55,0.63,7.17,-4.06,-39.65,-52.04,-82.86,-6.54,6.34,90.58
"Reilly Smith","21-22","VGK","R",55,97.18,30.13,21.4,17.88,13.28,13.14,2.73,6.33,12.51,45.97,14.58,66.96,15.88,103.66,1.02,6.74,-3.6,-33.45,-52.39,-87.78,-5.72,21.81,86.23
"Rem Pitlick","21-22","MIN/MTL","C",66,47.75,0,11.24,11.72,10.91,11.32,0,7.28,8.88,70.13,14.26,107.4,16.57,135.32,1.36,10.63,-7.28,-61.24,-93.14,-118.74,-9.27,0,89.63
"Richard Panik","19-20","WSH","R",58,35.17,0,22.23,23.18,20.96,14.08,0,3.43,9.4,32.89,11.5,38.11,15.23,57.44,0.51,3.12,-3.43,-23.49,-26.61,-42.21,-2.61,0,89.57
"Rickard Rakell","19-20","ANA","R",64,42.28,37.55,26.61,28.14,28.12,24.28,4.26,7.08,20.7,57.09,28.71,73.3,33.28,85.08,2.16,6.73,-2.82,-36.39,-44.59,-51.8,-4.57,20.56,87.6
"Riley Nash","19-20","CBJ","C",59,68.8,15.13,20.92,16.83,15.07,15.39,0.94,5.28,11.43,43.21,13.33,65.86,14.88,83.85,1.13,6.18,-4.34,-31.78,-52.53,-68.97,-5.06,8.24,87.77
"Riley Nash","20-21","CBJ","C",37,39.32,0,35.72,28.48,24.38,23.66,0,7.75,24.09,43.35,24.09,60.52,27.05,83.93,1.42,4.58,-7.75,-19.26,-36.42,-56.87,-3.16,0,82.12
"Riley Nash","21-22","ARI/T.B/WPG","C",46,76.07,13.11,10.81,8.78,8.03,10.23,1.64,10.87,8.84,72.92,9.51,98.83,11.15,127.71,1.01,8.86,-9.23,-64.08,-89.32,-116.55,-7.85,18.55,85.09
"Riley Sheahan","19-20","EDM","C",64,154,11.51,14.41,12.01,9.58,5.91,0.7,5.39,10.48,62.21,11.67,85.5,12.51,118.12,0.46,7.25,-4.69,-51.73,-73.84,-105.61,-6.8,6.69,91.33
"Riley Sheahan","20-21","BUF","C",52,123.23,9.66,11.97,9.36,9.19,4.4,0.97,9.11,9.7,71.34,10.3,99.82,12.07,119.33,0.4,8.68,-8.14,-61.65,-89.52,-107.25,-8.28,10.04,87.23
"Riley Sheahan","21-22","SEA","C",66,144.18,12.09,14.69,12.83,11.44,10.24,1.33,9.65,10.27,59.62,11.85,80.53,13.77,106.58,0.98,8.57,-8.32,-49.35,-68.68,-92.8,-7.59,12.93,83.81
"Riley Stillman","19-20","FLA","D",33,79.05,0,17.26,15.21,11.38,7.42,0,6.73,13.04,62.51,15.38,85.72,15.4,119.94,0.68,8.43,-6.73,-49.47,-70.35,-104.54,-7.76,0,89.23
"Riley Stillman","20-21","CHI/FLA","D",19,22.29,34.84,22.29,22.3,17.3,29.94,2.91,5.44,17.2,59.97,19.49,67.91,19.49,93.19,2.85,6.68,-2.53,-42.77,-48.43,-73.7,-3.82,16.9,90.93
"Riley Stillman","21-22","CHI","D",51,57.48,0,14.31,11.01,9.45,5.79,0,6.16,9.63,57.71,10.61,85.69,11.71,112.23,0.55,9,-6.16,-48.08,-75.08,-100.52,-8.44,0,89.33
"Robert Bortuzzo","19-20","STL","D",41,102.13,0,11.14,10.29,7.67,4.19,0,8.95,7.78,62.1,9.64,84.03,9.63,115.91,0.37,8.47,-8.95,-54.31,-74.39,-106.28,-8.1,0,85.59
"Robert Bortuzzo","20-21","STL","D",39,64.97,0,9.8,9.02,7.9,5.75,0,9.01,6.35,58.46,8.46,85.35,8.46,98.58,0.54,8.93,-9.01,-52.1,-76.89,-90.12,-8.39,0,84.58
"Robert Bortuzzo","21-22","STL","D",71,153.85,9.41,23.09,17.99,15.25,10.78,0.78,7.55,13.42,44.7,14.59,66.52,16.82,93.47,0.82,6.75,-6.77,-31.28,-51.94,-76.65,-5.93,5.84,83.11
"Robert Hagg","19-20","PHI","D",48,53.73,20.19,24.59,19.11,15.18,9.45,1.21,4.77,11.81,36.23,12.88,54.48,13.81,77.17,0.59,5.67,-3.56,-24.41,-41.61,-63.36,-5.08,10.21,86.84
"Robert Hagg","20-21","PHI","D",34,57.72,0,12.32,12.5,10.01,6.25,0,11.16,8.5,60.49,11.46,80.16,11.47,103.13,0.56,8.42,-11.16,-51.99,-68.7,-91.66,-7.86,0,81.54
"Robert Hagg","21-22","BUF/FLA","D",63,123.16,0,12.86,13.05,11.54,6.77,0,6.37,9.09,61.58,12.22,81.4,13.35,102.34,0.53,7.31,-6.37,-52.49,-69.18,-88.99,-6.78,0,89.65
"Robert Thomas","21-22","STL","C",69,113.18,15.38,24.03,20.58,18.3,20.11,1.07,5.86,13.94,44.06,15.97,61.63,18.43,82.29,1.57,6.23,-4.8,-30.13,-45.66,-63.85,-4.67,7.65,86.69
"Roman Josi","19-20","NSH","D",68,138.45,9.38,16.83,14.67,13.6,10.66,0.87,8.37,10.05,49.67,11.95,69.54,14.14,89.82,0.79,6.61,-7.51,-39.62,-57.59,-75.68,-5.82,8.62,83.14
"Roman Josi","20-21","NSH","D",47,26.23,9.46,18.55,13.12,12.42,11.27,2.26,21.69,14.39,63.18,14.37,95.16,16.56,116.8,1.1,8.65,-19.42,-48.79,-80.79,-100.24,-7.55,15.74,65.68
"Roman Josi","21-22","NSH","D",79,56.68,0,21.49,20.12,18.82,9.55,0,7.29,18.18,66.41,23.51,93.33,26.5,114.26,0.97,9.22,-7.29,-48.24,-69.82,-87.77,-8.25,0,89.02
"Roman Polak","19-20","DAL","D",41,115.25,14.19,7.02,8.59,6.4,3.17,0.97,5.89,4.95,65.47,7.93,84.43,8.47,123.82,0.27,8.12,-4.91,-60.52,-76.5,-115.35,-7.85,19.68,91.01
"Ron Hainsey","19-20","OTT","D",63,203.95,15.09,16.28,14.81,13.4,11.79,1.65,9.28,12.22,62.84,15.16,87.21,16.66,107.68,1.08,8.08,-7.63,-50.63,-72.05,-91.02,-7,13.51,85.23
"Roope Hintz","19-20","DAL","L",59,20.07,63.47,31.2,32.47,31.56,43.65,6.13,3.53,21.17,46.67,28.16,58.57,31.3,67.86,4.22,5.44,2.6,-25.5,-30.4,-36.56,-1.23,28.95,92.44
"Roope Hintz","20-21","DAL","L",40,50.6,14.21,12.94,12.1,10.17,11.95,1.2,7.23,7.85,52.8,11.34,82.38,13.72,121.22,1.06,7.78,-6.04,-44.95,-71.04,-107.5,-6.72,15.26,86.3
"Roope Hintz","21-22","DAL","C/L",77,92.83,35.51,18.17,18.62,16.97,18.17,3.13,5.69,10.6,47.73,14.63,63.95,16.5,80.73,1.08,4.86,-2.56,-37.13,-49.32,-64.23,-3.78,29.57,88.07
"Rudolfs Balcers","21-22","S.J","L",59,69.52,10.25,31.82,23.51,20.48,12.46,0.8,7.03,18.61,39.87,19.38,63.06,20.14,78.19,0.9,6.31,-6.22,-21.27,-43.68,-58.06,-5.41,4.31,82.38
"Ryan Carpenter","19-20","CHI","C",67,166.55,14.7,15.18,12.92,10.92,8.96,1.11,6.46,10.02,55.96,10.91,73.52,12.06,98.43,0.67,6.77,-5.35,-45.95,-62.61,-86.37,-6.1,11.12,88.46
"Ryan Carpenter","20-21","CHI","C",38,86.63,7.09,18.07,17.65,14.11,16.88,0.64,8.44,13.05,59.17,15.5,72.33,15.54,94.57,1.21,5.97,-7.79,-46.12,-56.83,-79.03,-4.76,4.94,85.74
"Ryan Carpenter","21-22","CGY/CHI","C",65,127.8,0,11.44,10.5,7.97,8.63,0,10.18,8.32,64.4,10.14,86.46,10.16,117.39,0.77,8.1,-10.18,-56.08,-76.32,-107.23,-7.33,0,84.19
"Ryan Ellis","19-20","NSH","D",48,116.48,0,20.2,18.29,14.99,11.62,0,8.12,12.5,49.38,15.36,68.63,16.46,93.35,0.82,6.23,-8.12,-36.88,-53.27,-76.89,-5.41,0,83.55
"Ryan Ellis","20-21","NSH","D",34,87.98,11.06,11.46,8.67,7.23,6.69,0.69,5.54,6.44,49.74,6.44,67.79,7.19,92.19,0.46,6.37,-4.85,-43.31,-61.35,-85,-5.91,10.7,88.87
"Ryan Getzlaf","19-20","ANA","C",68,47.4,0,11.37,9.68,7.93,3.85,0,14.2,8.97,69.92,8.99,83.82,9.01,104.58,0.35,8.86,-14.2,-60.95,-74.84,-95.57,-8.51,0,79.69
"Ryan Getzlaf","20-21","ANA","C",48,26.07,0,15.7,14.26,12.45,10.16,0,10.93,14.34,77.01,16.89,101.61,16.85,118.5,1.31,11.6,-10.93,-62.67,-84.72,-101.66,-10.29,0,85.8
"Ryan Getzlaf","21-22","ANA","C",53,37.6,14.27,11.65,9.9,8.24,8.93,1.58,9.49,11.35,86.07,11.36,103.39,11.41,127.05,0.99,10.09,-7.91,-74.73,-92.03,-115.64,-9.1,13.92,88.97
"Ryan Graves","19-20","COL","D",69,190.15,21.67,14.69,11.84,9.66,6.39,1.71,6.17,9.58,55.6,10.26,76.33,11.57,108.18,0.55,7.99,-4.46,-46.02,-66.07,-96.61,-7.45,17.83,88.9
"Ryan Graves","20-21","COL","D",54,177.35,0,17.11,14.2,10.87,6.24,0,6.27,11.24,54.45,12.29,74.28,12.36,101.38,0.42,6.25,-6.27,-43.21,-61.99,-89.02,-5.83,0,88.49
"Ryan Graves","21-22","N.J","D",72,180,7.93,14.6,13.97,14.41,7.98,0.69,8.01,9.12,53.33,11.84,72.92,14.88,88.34,0.68,7.8,-7.32,-44.21,-61.08,-73.47,-7.12,7.57,84.97
"Ryan Hartman","19-20","MIN","R",69,73.2,0,21.56,17.12,16.39,11.04,0,8.14,11.41,41.52,11.42,55.26,14.79,75.41,0.58,4.69,-8.14,-30.11,-43.84,-60.62,-4.11,0,80.39
"Ryan Hartman","20-21","MIN","R",48,67.45,22.29,17.18,17.15,13.47,17.31,2.01,7.01,12.63,60.9,15.34,74.06,16.12,103.55,1.19,5.69,-5,-48.27,-58.73,-87.43,-4.5,15.92,88.49
"Ryan Hartman","21-22","MIN","R",81,83,0,13.2,11.13,9.33,6.16,0,9.12,8.37,55.06,9.97,79.6,10.6,103.02,0.51,7.71,-9.12,-46.68,-69.63,-92.41,-7.2,0,83.43
"Ryan Johansen","19-20","NSH","C",67,61.1,9.12,19.27,16.16,16.92,11.71,0.99,9.89,11.85,49.65,13.82,71.7,17.85,87.64,0.82,6.15,-8.9,-37.8,-57.88,-69.79,-5.33,8.37,80.08
"Ryan Johansen","20-21","NSH","C",48,22.82,0,12.18,10.95,8.33,1.14,0,10.33,8.73,62.94,8.7,70.81,8.78,96.7,0.08,6.84,-10.33,-54.22,-62.1,-87.92,-6.76,0,83.58
"Ryan Lindgren","19-20","NYR","D",59,124.9,0,13.32,10.66,8.57,7.89,0,7.26,9.36,60.91,10.34,86.64,10.35,110.51,0.68,7.9,-7.26,-51.55,-76.3,-100.16,-7.22,0,88.08
"Ryan Lindgren","20-21","NYR","D",50,126.45,9.61,13.62,11.46,10.45,9.5,0.47,4.42,7.12,45.17,9.04,69.86,10.87,93.11,0.73,6.92,-3.95,-38.05,-60.81,-82.23,-6.19,6.6,90.22
"Ryan Lindgren","21-22","NYR","D",78,172.57,22.89,13.66,12.99,11.45,9.83,1.42,4.77,8.73,55.2,11.4,76.31,12.82,99.1,0.77,7.08,-3.35,-46.46,-64.92,-86.28,-6.31,16.2,91.36
"Ryan Lomberg","21-22","FLA","L",55,65.28,9.16,21.9,20.41,20.18,19.81,0.8,7.93,15.23,54.32,18.11,70.59,23.01,91.02,1.56,6.32,-7.13,-39.09,-52.48,-68.01,-4.76,5.25,85.4
"Ryan McDonagh","19-20","T.B","D",50,161.82,4.59,14.34,12.16,10.67,7.89,0.37,7.63,8.87,52.97,10.48,75.68,12.73,106.59,0.63,7.32,-7.26,-44.1,-65.2,-93.85,-6.69,4.14,85.6
"Ryan McDonagh","20-21","T.B","D",50,143.32,0,14.78,12.51,11.71,15.29,0,5.27,8.26,47.67,9.11,63.72,11.75,88.62,1.12,6.22,-5.27,-39.4,-54.61,-76.87,-5.09,0,88.95
"Ryan McDonagh","21-22","T.B","D",71,228.75,3.79,11.87,10.66,10.49,8.39,0.28,7.18,8.14,60.44,9.83,82.42,12.6,107.52,0.75,8.19,-6.9,-52.3,-72.59,-94.92,-7.44,3.48,88.12
"Ryan McLeod","21-22","EDM","C",71,78.33,12.52,15.47,14.98,13.73,10.89,0.76,5.3,9.57,52.29,11.93,67.71,14.42,90.59,0.81,6.64,-4.54,-42.72,-55.79,-76.18,-5.83,7.93,89.86
"Ryan Murray","19-20","CBJ","D",26,54.5,0,25.24,23.9,20.69,19.45,0,8.06,15.9,47.1,18.39,58.52,19.61,75.17,1.32,5.47,-8.06,-31.2,-40.14,-55.56,-4.15,0,82.89
"Ryan Murray","20-21","N.J","D",47,79.72,0,10.83,11.69,10.68,4.63,0,10.67,6.9,56.83,10.6,80.07,12.12,101.38,0.38,7.91,-10.67,-49.93,-69.47,-89.26,-7.53,0,81.22
"Ryan Murray","21-22","COL","D",36,39.58,12.59,17.06,12.94,11.1,14.54,1.53,10.63,12.7,61.76,12.72,85.54,12.73,101.98,1.26,7.4,-9.1,-49.06,-72.82,-89.24,-6.14,12.05,82.79
"Ryan Nugent-Hopkins","19-20","EDM","C",63,108.45,0,18.93,16.53,14.42,7.13,0,3.98,10.6,45.4,13.08,66.07,15.46,91.76,0.49,6.34,-3.98,-34.8,-52.98,-76.3,-5.85,0,91.24
"Ryan Nugent-Hopkins","20-21","EDM","C",52,96.68,5.8,13.48,12.48,10.21,9.03,0.54,8.76,9.4,60.35,12.04,84.45,12.83,112.91,0.79,8.01,-8.22,-50.95,-72.41,-100.07,-7.21,5.74,85.48
"Ryan Nugent-Hopkins","21-22","EDM","C",62,124.65,37.34,21.7,18.92,16.63,13.12,2.95,4.94,16.35,59.01,18.85,80.8,20.24,101.42,1.25,8.28,-2,-42.66,-61.95,-81.18,-7.03,18.02,91.62
"Ryan O'Reilly","19-20","STL","C",68,147.18,0,14.32,12.16,10.18,4.7,0,9.54,11.35,67.94,12.64,91.26,13.53,119.36,0.4,8.19,-9.54,-56.58,-78.62,-105.84,-7.79,0,85.96
"Ryan O'Reilly","20-21","STL","C",55,107.83,12.33,10.15,10.57,9.13,7.16,1.77,12.58,8,70.81,10.9,92.22,10.9,108.52,0.75,9.74,-10.81,-62.81,-81.32,-97.62,-8.99,22.11,82.23
"Ryan O'Reilly","21-22","STL","C",75,143.57,7.07,18.07,13.7,11.56,9.28,0.41,5.44,11.24,50.96,12.02,75.73,12.79,97.87,0.81,7.88,-5.03,-39.72,-63.71,-85.07,-7.08,3.68,89.32
"Ryan Pulock","19-20","NYI","D",63,99.18,12.18,17.91,15.52,12.13,16.41,1.28,9.25,10.12,46.38,12.18,66.28,14.05,101.72,1.2,6.13,-7.97,-36.26,-54.1,-87.67,-4.93,12.67,80.06
"Ryan Pulock","20-21","NYI","D",54,84.85,10.34,18.59,16.82,13.5,14.98,0.7,6.07,9.38,41.07,12.18,60.23,12.95,82.96,1.03,5.82,-5.37,-31.69,-48.05,-70.01,-4.79,7.47,85.23
"Ryan Pulock","21-22","NYI","D",54,88.37,20.11,22.43,21.95,18.05,15.53,1.24,4.91,14.84,51.31,19.58,69.61,21.04,95.54,1.27,6.91,-3.67,-36.47,-50.03,-74.5,-5.64,8.33,90.43
"Ryan Strome","19-20","NYR","C",69,152.87,5.22,15.31,13.45,12.42,9.19,0.39,7.06,11.33,62.65,14.91,95.96,15.91,112.21,0.92,9.08,-6.67,-51.32,-81.06,-96.29,-8.16,3.43,88.74
"Ryan Strome","20-21","NYR","C",55,51.98,22.93,17.82,15.45,11.89,15.53,2.15,7.21,10.69,49.3,11.65,63.72,11.69,86.65,1.13,6.15,-5.07,-38.61,-52.07,-74.96,-5.02,20.09,85.37
"Ryan Strome","21-22","NYR","C",74,39.85,28.43,18.26,16.46,16.2,12.79,1.31,3.3,14,62.7,15.93,80.82,20.43,105.65,1.07,7.29,-1.99,-48.69,-64.89,-85.22,-6.22,9.35,94.74
"Ryan Suter","19-20","MIN","D",69,160.23,0,7.41,7.46,6.99,2.09,0,9.65,5.01,62.67,6.62,82.12,7.44,99.07,0.15,7.01,-9.65,-57.65,-75.51,-91.62,-6.86,0,84.6
"Ryan Suter","20-21","MIN","D",53,109.22,11.66,13.35,11.48,9.43,7.29,0.59,4.49,8.03,52.12,9.14,70.48,10.14,97.37,0.49,6.29,-3.9,-44.09,-61.34,-87.23,-5.8,7.39,91.38
"Ryan Suter","21-22","DAL","D",79,129.68,27.37,19.19,18.69,17.76,17.47,2.22,5.88,13.31,56.03,16.36,71.17,18.24,84.46,1.28,6.06,-3.66,-42.72,-54.81,-66.21,-4.77,16.66,89.5
"Sam Bennett","20-21","CGY/FLA","C",48,44.52,0,16.68,14.77,13.86,11.17,0,2.94,10.55,52.71,12.98,74.91,16.33,101.55,0.86,6.86,-2.94,-42.16,-61.93,-85.22,-6,0,94.43
"Sam Bennett","21-22","FLA","C",71,54.58,69.1,31.97,27.72,26.87,27.43,2.29,1.02,18.02,38.34,21.88,57.05,25.43,69.2,2.08,5.5,1.26,-20.33,-35.18,-43.77,-3.42,12.69,97.33
"Sam Carrick","21-22","ANA","C",62,53.42,0,10.49,10.4,8.06,8.57,0,6.78,7.12,60.79,9.34,80.5,9.37,106.84,0.67,7.19,-6.78,-53.67,-71.15,-97.47,-6.51,0,88.84
"Sam Gagner","20-21","DET","C",41,51.57,0,15.57,13.66,12.84,5.24,0,2.47,9.08,49.21,11.47,72.51,13.74,93.29,0.36,6.53,-2.47,-40.14,-61.04,-79.55,-6.17,0,94.99
"Sam Gagner","21-22","DET","C",78,190.4,6.73,19.16,15.44,13.77,8.75,0.65,9.05,13.34,56.28,14.52,79.54,16.6,104,0.81,8.45,-8.39,-42.95,-65.02,-87.4,-7.64,4.89,83.92
"Sam Lafferty","19-20","PIT","C",48,30.88,35.28,16.74,15.68,15.14,18.84,4.1,7.52,10.26,51.04,14.07,75.66,19.76,110.79,1.57,6.78,-3.42,-40.78,-61.59,-91.03,-5.21,39.96,85.27
"Sam Lafferty","21-22","CHI/PIT","C/R",55,107.08,0,16,13.64,10.35,10.7,0,7.02,11.77,61.79,12.92,81.77,13.48,116.82,0.89,7.44,-7.02,-50.02,-68.85,-103.34,-6.54,0,88.65
"Sam Reinhart","21-22","FLA","C",78,49.07,32.57,14.74,12.98,11.87,7,2.43,5.04,11.68,67.53,12.86,86.25,13.9,103.2,0.67,8.94,-2.6,-55.85,-73.39,-89.3,-8.27,20.84,92.54
"Sam Steel","19-20","ANA","C",64,21.37,0,4.16,10.15,8.97,2.62,0,12.16,3.45,79.49,12.19,107.84,12.24,124.27,0.31,11.48,-12.16,-76.03,-95.66,-112.03,-11.17,0,84.71
"Sam Steel","21-22","ANA","C",65,22.08,0,7.49,5.81,5.06,2.15,0,5.27,5.22,64.46,5.24,84.97,5.19,97.28,0.14,6.2,-5.27,-59.24,-79.73,-92.09,-6.06,0,91.82
"Sami Vatanen","19-20","N.J","D",46,92,15.44,22.32,20.05,17.76,17.05,1.17,6.43,12.85,44.73,15.43,61.54,18.02,83.45,1.25,6.06,-5.26,-31.88,-46.11,-65.43,-4.81,9.14,85.62
"Sami Vatanen","20-21","DAL/N.J","D",39,76.16,0,10.99,8.33,6.9,1.17,0,8.81,6.8,55.07,6.79,74.75,6.81,91.89,0.1,8.65,-8.81,-48.27,-67.96,-85.08,-8.55,0,84.01
"Samuel Girard","20-21","COL","D",48,66.78,20,19.79,16.43,16.81,12.9,0.89,3.56,10.26,41.6,11.24,57.19,15.25,75.44,0.72,4.85,-2.67,-31.34,-45.95,-60.19,-4.13,8.67,91.45
"Samuel Girard","21-22","COL","D",66,42.7,0,20.21,17.36,15.61,9.89,0,3.08,12.63,49.87,14.05,66.87,15.65,84.62,0.79,7.17,-3.08,-37.24,-52.82,-68.96,-6.38,0,93.83
"Scott Harrington","19-20","CBJ","D",36,21.85,0,17.97,20.29,22.43,23.35,0,11.89,12.14,55.39,17.27,67.85,22.19,76.75,2.14,7.03,-11.89,-43.25,-50.58,-54.56,-4.89,0,78.53
"Scott Laughton","19-20","PHI","L",48,83.6,10.65,31.36,24.59,21.74,17.52,0.67,5.6,15.7,34.38,16.97,52.03,19.03,68.48,1.31,6.15,-4.93,-18.67,-35.06,-49.46,-4.84,4.25,83.72
"Scott Laughton","20-21","PHI","L",52,95.88,4.9,18.61,18.29,16.34,9.18,0.63,12.27,13.56,59.3,16.98,75.84,18.92,96.88,0.68,6.75,-11.63,-45.74,-58.86,-77.97,-6.07,4.66,79.32
"Scott Laughton","21-22","PHI","C/L",65,115.63,10.87,16.75,14.71,12.29,11.31,0.97,7.95,12.34,61.35,14.38,83.34,15.4,109.85,1.11,8.67,-6.98,-49.01,-68.96,-94.45,-7.56,7.86,87.03
"Scott Mayfield","19-20","NYI","D",62,162.2,14.27,13.93,12.17,9.32,8.69,1.11,6.65,8.78,54.22,10.34,74.66,11.12,108.23,0.71,7.51,-5.54,-45.44,-64.32,-97.1,-6.79,12.6,87.74
"Scott Mayfield","20-21","NYI","D",54,125.7,20.78,19.13,15.15,12.09,13.94,1.45,5.53,11.54,48.77,13.41,75.12,13.97,101.57,1.14,7.01,-4.08,-37.23,-61.71,-87.6,-5.88,12.58,88.66
"Scott Mayfield","21-22","NYI","D",57,137.12,5.92,14.14,12.83,11.44,11.48,0.41,6.47,8.95,54.38,11.13,75.66,13.34,103.32,0.88,6.81,-6.06,-45.42,-64.53,-89.97,-5.93,4.55,88.11
"Sean Couturier","19-20","PHI","C",67,138.72,0,24.95,22.69,19.06,10.21,0,7.7,15.96,48,18.02,61.41,18.4,78.14,0.79,6.96,-7.7,-32.04,-43.39,-59.74,-6.17,0,83.96
"Sean Couturier","20-21","PHI","C",44,90.07,0,23.99,19.26,16.52,6.69,0,6.81,14.96,47.38,16.8,70.44,17.99,90.94,0.47,6.5,-6.81,-32.43,-53.64,-72.94,-6.04,0,85.62
"Sean Couturier","21-22","PHI","C",28,61.22,9.3,18.33,17.51,15.95,13.14,0.99,9.65,12.72,56.69,15.56,73.33,17.79,93.71,1.18,7.77,-8.66,-43.97,-57.77,-75.93,-6.6,7.78,82.97
"Sean Durzi","21-22","L.A","D",64,78.2,57.55,26.48,22.4,20.34,21.12,3.74,2.76,13.73,38.14,17.8,61.67,20.88,81.78,1.76,6.59,0.98,-24.41,-43.87,-60.9,-4.83,27.26,92.76
"Sean Kuraly","19-20","BOS","C",68,110.9,6.45,17.81,18.02,15.66,9.08,0.47,6.83,11.23,51.82,15.71,71.45,17.49,94.19,0.62,6.23,-6.36,-40.59,-55.74,-76.7,-5.61,4.19,86.82
"Sean Kuraly","20-21","BOS","C",47,85.4,0,30.57,25.37,23.25,23.25,0,3.62,19.96,45.32,20.59,60.57,23.04,76.09,1.38,4.55,-3.62,-25.36,-39.98,-53.04,-3.17,0,92.02
"Sean Kuraly","21-22","CBJ","C",76,179.3,9.78,19.64,16.62,14.94,7.81,1,9.2,14.62,59.8,16.83,84.47,19.2,109.3,0.75,8.89,-8.2,-45.18,-67.64,-90.09,-8.13,6.82,84.62
